BOR;AN;nofinesset;nofinessej;SMUR;GEN;SAIS;PED;ANT;FIAUTOR;ANTSAIS;SAMU;HMED;HIDE;HAMB;AMBLCE;VEHLEG;MOYAER;MOYMAR;SORTER1;SORTER2;dtTIH;SORAER1;SORAER2;SORMAR;SORTIES;SORTNM;PATDC;PATLSP;PATTSP;PATTRANM;TRAN;TRAN18;TRAN80;TRANSIEG;TRANAUT;APP;APR15;APD;APMIN;DR;DRM;DRMLIB;HMR;HMRAMU;HMRAM;ARM;NRML;NBLIB;NBSAL;CAR;SAMUSDIS
SMURSAMU;2014;750100042;750712184;1;1;0;0;0;;0;0;201;420;201;1;;;;2153;114;0;0;0;0;2267;1063;142;29;175;676;1090;28;188;604;486;;;;;;;;;;;;;;;;
SMURSAMU;2014;750100125;750712184;1;1;0;0;0;;0;0;403;252;423;2;;;;2924;320;;;;;3244;;147;980;;;1797;;;1689;108;;;;;;;;;;;;;;;;
SMURSAMU;2014;750100208;750712184;1;1;0;1;0;750100208;0;1;740;773;773;6;4;0;0;6281;1968;313;33;9;;8291;3190;327;14;353;2077;3117;353;663;299;2818;817151;;388084;222994;310829;268122;42707;740;600;140;912;0;0;;;0
SMURSAMU;2014;750803454;750712184;1;0;0;1;0;;0;0;245;170;172;2;0;0;0;547;813;0;0;5;0;1365;165;2;0;41;122;382;380;0;236;146;;;;;;;;;;;;;;;;
SMURSAMU;2014;760000018;760780023;1;1;0;0;0;;0;0;168;177;175;1;;;;796;22;0;0;0;0;818;520;130;165;35;190;634;47;57;515;119;;;;;;;;;;;;;;;;
SMURSAMU;2014;760000158;760780239;1;1;0;0;0;760000158;0;1;504;464;1032;4;4;1;0;3869;1929;82;80;120;0;5998;1272;470;27;127;648;3940;337;599;2621;1319;334738;;325735;323154;164132;150619;59837;329;218;111;732;1;0;;2557;0
SMURSAMU;2014;760000364;760780734;1;1;0;0;0;;0;0;40;175;171;;;;;928;;;;;;928;;103;66;861;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2014;760000372;760780742;1;1;0;0;0;760780742;0;0;168;168;70;0;0;0;0;862;0;0;0;0;0;862;315;90;1;38;190;546;34;141;224;322;;;;;;;;;;;;;;;;
SMURSAMU;2014;760000463;760024042;1;1;0;0;0;;0;0;216;228;228;0;2;0;0;1212;99;;;;;1311;241;141;7;93;;934;157;210;659;275;;;;;;;;;;;;;;;;
SMURSAMU;2014;760026252;760780023;1;0;0;0;1;760780023;0;0;168;177;0;1;;;;574;22;0;0;0;0;596;401;79;122;43;157;447;41;49;12;435;;;;;;;;;;;;;;;;
SMURSAMU;2014;760805770;760780726;1;1;0;0;0;760780726;0;1;504;960;384;4;3;0;0;4284;897;135;211;246;11;5649;1076;288;20;647;121;3249;181;688;2519;730;218990;;214113;161647;105535;104942;24364;225;168;57;368;1;0;;280;0
SMURSAMU;2014;770000131;770110013;1;1;0;0;0;;0;0;168;168;168;;2;;;1059;;;;;;1059;464;99;5;53;307;911;;;618;293;;;;;;;;;;;;;;;;
SMURSAMU;2014;770000149;770110021;1;1;0;0;0;;0;0;168;168;0;0;3;0;0;1042;8;0;1;0;0;1051;471;99;18;60;294;580;;;290;290;;;;;;;;;;;;;;;;
SMURSAMU;2014;770000156;770110054;1;1;0;0;0;;0;1;406;418;426;3;7;;;3777;1335;;36;60;;5208;1923;249;10;277;1037;1857;184;331;1110;747;385930;;254355;195319;192810;181548;42426;;336;196;878;0;0;;6410;
SMURSAMU;2014;770000164;770110062;1;1;0;0;0;;0;0;168;168;168;;2;;;735;;;;;;735;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2014;770000172;770110070;1;1;0;0;0;770110070;0;0;336;336;336;3;1;;;947;283;;14;16;;1260;458;94;7;86;271;802;101;346;590;212;;;;;;;;;;;;;;;;
SMURSAMU;2014;770000214;770130052;1;1;0;0;0;770000214;0;0;168;168;168;;1;;;817;;;;;;817;392;89;2;79;222;653;48;285;218;435;;;;;;;;;;;;;;;;
SMURSAMU;2014;770000446;770700185;1;1;0;0;0;;0;0;336;174;49;2;3;0;0;2463;602;;;;;3065;1356;181;60;125;943;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2014;770019032;770170017;1;1;0;0;0;;0;0;379;379;336;3;3;0;0;3614;520;;31;;;4165;1569;30;33;324;1182;1708;296;475;1468;240;;;;;;;;;;;;;;;;
SMURSAMU;2014;780000287;780110011;1;1;0;0;0;;0;0;180;180;180;1;1;;;1291;21;;11;;;1323;485;140;;134;317;862;81;182;520;342;;;;;;;;;;;;;;;;
SMURSAMU;2014;780000311;780001236;1;1;0;0;0;780001236;0;0;336;228;336;;;;;2564;678;;;8;;3250;851;221;41;70;519;2232;318;681;1430;802;;;;;;;;;;;;;;;;
SMURSAMU;2014;780000329;780110052;1;1;0;0;0;;0;0;168;168;0;;;;;763;0;0;8;0;0;771;245;68;7;31;139;657;;;368;289;;;;;;;;;;;;;;;;
SMURSAMU;2014;780000337;780001236;1;1;0;0;0;;0;0;168;168;168;0;0;0;0;1614;4;;;;;1618;630;160;8;100;362;1346;104;467;668;678;;;;;;;;;;;;;;;;
SMURSAMU;2014;780800256;780110078;1;1;0;0;0;780110078;0;1;761;462;732;4;5;0;0;4716;1098;0;8;9;0;5831;1858;343;41;501;973;2866;273;613;1627;1239;632593;;585614;570717;456085;200686;0;797;0;0;1130;0;0;;1283;0
SMURSAMU;2014;790000087;790000012;1;1;0;0;0;;0;1;336;252;420;3;2;0;0;2370;1471;;68;337;0;4246;532;265;21;242;4;1987;158;375;1729;258;161343;;149910;109533;113533;82001;28369;270;168;108;442;0;0;;312;0
SMURSAMU;2014;790000095;790006654;1;1;0;0;0;790000012;0;0;168;168;168;0;1;0;0;484;147;0;0;0;0;631;262;76;4;60;133;227;17;50;144;83;;;;;;;;;;;;;;;;
SMURSAMU;2014;790000103;790006654;1;1;0;0;0;790000012;0;0;168;168;168;0;1;0;0;497;147;;;;;644;195;62;1;62;70;372;80;108;176;196;;;;;;;;;;;;;;;;
SMURSAMU;2014;790003537;790006654;1;1;0;0;0;;0;0;168;168;168;0;1;0;0;528;78;0;0;0;0;606;224;77;2;63;86;398;48;92;303;95;;;;;;;;;;;;;;;;
SMURSAMU;2014;800000143;800000028;1;1;0;0;0;800000028;0;0;336;336;336;2;3;0;0;1900;106;12;0;0;0;2006;837;172;7;147;460;1116;101;192;955;161;;;;;;;;;;;;;;;;
SMURSAMU;2014;800000192;800000044;1;1;0;1;0;800000044;0;1;0;0;0;4;3;2;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;0;0;0;0;0;0;;0;;0;
SMURSAMU;2014;800000226;800000069;1;1;0;0;0;;0;0;168;168;168;1;1;;;628;0;;;;;628;322;48;6;75;193;306;63;230;102;204;;;;;;;;;;;;;;;;
SMURSAMU;2014;800000390;800000085;1;1;0;0;0;;0;0;168;168;168;1;1;;;896;1;0;0;0;0;897;454;69;9;49;327;445;38;64;114;331;;;;;;;;;;;;;;;;
SMURSAMU;2014;800000432;800000093;1;1;0;0;0;;0;0;168;175;175;1;1;;;822;;;;;;822;377;56;4;69;248;725;68;90;355;370;;;;;;;;;;;;;;;;
SMURSAMU;2014;800006124;800000044;1;1;0;1;0;800000044;0;1;290;708;450;4;3;2;0;3658;2675;1050;236;440;;7009;563;268;33;237;0;3071;376;478;2632;439;402325;;254228;246824;117966;108300;22945;185;185;100;600;1;64;;3876;0
SMURSAMU;2014;810000505;810000331;1;1;0;0;0;;0;1;336;168;336;1;2;0;0;1805;528;;;;;2333;963;170;6;174;613;1398;;;736;662;152990;;145330;135370;94114;66633;27481;324;168;156;384;1;0;;3370;0
SMURSAMU;2014;810000521;810000380;1;1;0;0;0;;0;0;505;336;336;1;3;;;1322;379;60;;;;1701;231;126;1;74;227;1091;135;349;879;212;;;;;;;;;;;;;;;;
SMURSAMU;2014;810000562;810000455;1;1;0;0;0;;0;0;168;168;0;;1;;;494;0;0;0;0;0;494;265;42;2;58;190;414;42;79;212;202;;;;;;;;;;;;;;;;
SMURSAMU;2014;820000032;820000016;1;1;0;0;0;820000016;0;1;336;84;252;1;4;0;0;1174;262;0;0;0;0;1436;382;140;5;30;226;746;72;118;373;373;144813;;124773;118410;62086;50549;8589;198;168;30;421;1;0;;2296;0
SMURSAMU;2014;820000883;820004950;1;1;0;0;0;820004950;0;0;168;236;88;;2;;;435;70;;;;;505;200;56;0;18;126;240;11;49;43;197;;;;;;;;;;;;;;;;
SMURSAMU;2014;830000279;830100517;1;1;0;0;0;;0;0;168;84;168;1;2;0;0;1249;67;67;;;;1316;425;124;6;43;252;707;9;240;482;225;;;;;;;;;;;;;;;;
SMURSAMU;2014;830000287;830100525;1;1;0;0;0;830000287;0;0;218;0;168;2;2;;;872;641;0;0;0;0;1513;280;86;10;29;155;602;54;195;489;113;;;;;;;;;;;;;;;;
SMURSAMU;2014;830000295;830100533;1;1;0;1;0;;0;0;168;168;168;;2;;;1098;138;;;;;1236;377;117;32;;265;994;66;185;545;449;;;;;;;;;;;;;;;;
SMURSAMU;2014;830000311;830100566;1;1;0;0;0;830100566;0;0;168;168;168;;2;;;1289;;;;;;1289;258;151;6;81;166;1035;69;302;939;96;;;;;;;;;;;;;;;;
SMURSAMU;2014;830000337;830100590;1;1;0;0;0;830100590;0;0;168;168;0;0;2;0;0;654;0;0;0;0;0;654;238;75;34;41;121;514;;;336;178;;;;;;;;;;;;;;;;
SMURSAMU;2014;830000345;830100616;1;1;0;0;0;830100616;0;1;476;476;574;;;;;3741;1630;722;375;206;;5952;1684;440;24;198;1022;2642;461;1256;1595;1047;446558;;404358;348304;165925;161907;48128;;;;31;0;3;;2111;0
SMURSAMU;2014;840000343;840000012;1;1;0;0;1;840006597;0;0;264;364;0;1;1;;;392;;;;;;392;269;35;1;86;147;295;37;89;251;44;;;;;;;;;;;;;;;;
SMURSAMU;2014;840000392;840000046;1;1;0;0;0;;0;0;168;168;168;;2;;;1161;;;;;;1161;534;99;291;144;882;954;;;760;194;;;;;;;;;;;;;;;;
SMURSAMU;2014;840000418;840004659;1;1;0;0;0;840004659;0;0;168;168;168;1;2;;;1570;3;;;;;1573;1081;126;;369;528;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2014;840000483;840000087;1;1;0;0;0;840000087;0;0;168;168;168;1;2;;;1264;329;0;;;;1593;747;107;5;204;425;538;112;37;349;189;;;;;;;;;;;;;;;;
SMURSAMU;2014;840000491;130041916;1;1;0;0;1;;0;0;168;228;0;;;;;745;15;;;2;;762;166;58;11;85;12;584;52;157;486;98;;;;;;;;;;;;;;;;
SMURSAMU;2014;840000525;840000111;1;0;0;0;1;840000087;0;0;168;168;0;;;;;636;12;;;;;648;363;76;22;68;197;315;59;17;82;233;;;;;;;;;;;;;;;;
SMURSAMU;2014;840001861;840006597;1;1;0;0;0;;0;1;365;252;420;4;3;1;;3246;1345;;51;283;;4925;94;;;1177;;;;;;;262076;;262076;;262076;130967;22022;257;257;;531;0;21;;1712;1
SMURSAMU;2014;850000142;850000019;1;1;0;0;0;850000019;0;1;336;336;336;2;3;;;1771;758;23;79;58;;2666;576;151;;50;375;1450;193;252;1293;157;288467;;262385;236112;177929;119244;62231;411;181;230;370;1;11;;2806;0
SMURSAMU;2014;850000175;850009010;1;1;0;0;0;;0;0;168;168;168;0;2;0;0;1057;49;0;0;0;0;1106;368;114;0;82;172;907;93;207;575;332;;;;;;;;;;;;;;;;
SMURSAMU;2014;850000209;850000019;1;1;0;0;1;850000019;0;0;168;168;0;1;;;;429;25;;;;;454;93;39;;24;30;365;34;104;208;157;;;;;;;;;;;;;;;;
SMURSAMU;2014;850000225;850000019;1;1;0;0;1;850000019;0;0;168;168;0;1;;;;397;4;;;;;401;161;48;;7;106;236;25;32;190;46;;;;;;;;;;;;;;;;
SMURSAMU;2014;850000241;850000084;1;1;0;0;0;;0;0;168;168;168;1;1;;;843;71;;;;;914;146;53;3;12;78;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2014;850009630;850000035;1;1;0;0;0;850000035;0;0;168;175;168;1;0;0;0;503;13;0;5;0;0;521;92;62;0;30;0;447;33;143;301;146;;;;;;;;;;;;;;;;
SMURSAMU;2014;860000025;860013382;1;1;0;0;0;;0;0;168;175;175;;1;;;771;1;1;;;;772;587;101;8;66;412;425;46;97;328;97;;;;;;;;;;;;;;;;
SMURSAMU;2014;860000033;860013382;1;1;0;0;0;;0;0;168;168;0;;1;;;343;32;;;;;375;97;49;0;12;36;278;32;92;158;120;;;;;;;;;;;;;;;;
SMURSAMU;2014;860000058;860780097;1;1;0;0;0;;0;0;168;168;0;;1;;;268;;;;;;268;41;34;1;6;;231;;;113;118;;;;;;;;;;;;;;;;
SMURSAMU;2014;860000223;860013077;1;1;0;1;0;;0;1;547;488;456;4;1;1;0;2706;3030;193;242;747;;6725;411;217;8;50;136;2537;256;560;2518;19;143272;;133035;125974;122654;83057;32673;295;168;129;504;0;0;;950;0
SMURSAMU;2014;870000064;870000015;1;1;0;0;0;;0;1;336;336;336;3;3;1;0;2238;919;56;348;238;0;3743;447;176;2;88;181;2131;231;368;2043;88;197245;;185410;160380;112369;56825;28752;304;168;136;425;0;3;;650;0
SMURSAMU;2014;870000098;870000023;1;1;0;0;1;870000015;0;0;70;109;63;461;;;;414;45;37;;;;459;;43;;13;61;337;30;125;229;108;;;;;;;;;;;;;;;;
SMURSAMU;2014;870000270;870000031;1;0;0;0;1;870000015;0;0;70;70;70;0;1;0;0;178;0;;;;;178;39;23;1;12;3;139;14;47;83;56;;;;;;;;;;;;;;;;
SMURSAMU;2014;880000021;880007059;1;1;0;0;0;880007059;0;1;252;252;1488;;2;;;1130;427;76;;;;1557;393;186;11;;;981;;;761;220;164635;;164635;;107825;82970;26476;239;168;71;448;1;0;;2321;1
SMURSAMU;2014;880000039;880780069;1;1;0;0;1;880780077;0;0;70;70;70;;1;;;155;17;;;;;172;79;17;1;4;54;130;18;33;23;107;;;;;;;;;;;;;;;;
SMURSAMU;2014;880000047;880780077;1;1;0;0;0;880780077;0;0;168;168;168;;1;;;592;147;;;24;;763;84;70;;14;;508;;;462;46;;;;;;;;;;;;;;;;
SMURSAMU;2014;880000054;880007299;1;1;0;0;0;880007299;0;0;336;416;168;;1;;;319;118;0;0;0;;437;129;19;2;41;67;207;16;110;178;29;;;;;;;;;;;;;;;;
SMURSAMU;2014;880000062;880780093;1;1;0;0;0;;0;0;406;574;168;0;1;0;0;461;196;58;;;;657;109;69;;27;13;358;35;82;287;71;;;;;;;;;;;;;;;;
SMURSAMU;2014;880000070;880007299;1;0;0;0;1;880000054;0;0;168;252;168;;1;;;340;79;0;0;0;0;419;67;42;0;10;15;277;24;54;166;111;;;;;;;;;;;;;;;;
SMURSAMU;2014;890975527;890000037;1;1;0;0;0;;0;1;336;504;416;;;;;1269;270;;224;375;;2138;425;124;10;109;182;1379;;;1333;46;158510;;151440;151440;74169;61601;13396;168;;;;1;15;;1594;0
SMURSAMU;2014;890975535;890000409;1;1;0;0;0;890975535;0;0;168;168;0;;;;;429;21;;;0;;450;113;36;6;34;113;353;26;84;240;113;;;;;;;;;;;;;;;;
SMURSAMU;2014;890975543;890000417;1;1;0;0;0;890975543;0;0;277;279;277;1;2;;;928;293;;;;;1221;251;81;12;52;106;726;25;217;465;261;;;;;;;;;;;;;;;;
SMURSAMU;2014;890975550;890970569;1;1;0;0;0;890970569;0;0;0;378;336;1;2;;;1111;224;;8;78;;1421;196;121;10;53;2;920;107;265;884;36;;;;;;;;;;;;;;;;
SMURSAMU;2014;890975568;890000433;1;1;0;0;0;;0;0;168;168;168;;1;;;319;1;;;;;320;42;21;2;19;;278;;;206;72;;;;;;;;;;;;;;;;
SMURSAMU;2014;900000167;900000365;1;1;0;0;0;;0;1;168;168;336;;2;;;1625;100;;;;;1725;457;161;11;177;108;927;93;320;726;201;79282;;79282;79282;31128;22006;9122;160;112;48;252;0;0;;139;0
SMURSAMU;2014;910000272;910110014;1;1;0;0;0;;0;0;168;35;168;;;;;1397;7;;;;;1404;656;119;12;58;467;749;45;149;156;593;;;;;;;;;;;;;;;;
SMURSAMU;2014;910000298;910110055;1;1;0;0;0;;0;0;168;168;168;0;1;0;0;1821;6;0;0;1;0;1828;817;144;24;133;511;1011;56;214;382;629;;;;;;;;;;;;;;;;
SMURSAMU;2014;910000306;910110063;1;1;0;0;0;;0;0;168;35;168;;2;;;1306;;;0;;;1306;684;103;3;78;396;1118;79;491;576;542;;;;;;;;;;;;;;;;
SMURSAMU;2014;910000314;910002773;1;1;0;0;0;910000314;0;1;457;336;504;4;4;;;2964;1547;;23;105;;4639;1373;234;18;112;890;1612;120;284;1094;518;307645;;282800;270169;176723;115547;63474;604;308;228;913;0;;;;1
SMURSAMU;2014;910001973;910019447;1;1;0;0;0;;0;0;168;168;168;;1;;;822;8;;;;;830;318;60;34;;217;504;206;42;260;244;;;;;;;;;;;;;;;;
SMURSAMU;2014;910018423;910019454;1;0;0;0;0;;0;0;190;168;168;;2;;;1908;;;2;;;1910;925;140;27;59;671;989;122;400;111;878;;;;;;;;;;;;;;;;
SMURSAMU;2014;920100021;750712184;1;0;0;1;0;;0;0;262;213;213;3;0;0;0;370;1211;0;0;8;0;1589;31;4;0;18;29;282;282;0;50;232;;;;;;;;;;;;;;;;
SMURSAMU;2014;920100039;750712184;1;1;0;0;0;;0;0;268;218;268;4;1;;;2839;1256;0;1;11;0;4107;975;177;;;788;1864;122;309;291;1573;;;;;;;;;;;;;;;;
SMURSAMU;2014;920100054;750712184;1;1;0;0;0;;0;1;554;653;588;5;2;1;0;4031;1705;0;;20;0;5756;2082;305;14;148;1367;1949;169;470;65;1884;399059;;391233;;289401;156149;105587;545;330;215;845;0;0;;;0
SMURSAMU;2014;930000286;930021480;1;1;0;0;0;930021480;0;0;183;183;183;3;;;;1923;67;;;;;1990;1087;124;29;217;667;830;49;183;444;386;;;;;;;;;;;;;;;;
SMURSAMU;2014;930000328;930110051;1;1;0;0;0;;0;0;204;204;204;3;;;;2011;452;;;;;2463;1005;168;6;188;677;1006;103;149;461;545;;;;;;;;;;;;;;;;
SMURSAMU;2014;930000336;930110069;1;1;0;0;0;;0;0;468;2400;0;3;0;1;0;1943;678;;5;7;;2633;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2014;930100037;750712184;1;1;0;1;0;750712184;0;1;732;732;732;5;1;0;0;4936;2193;0;0;0;0;7129;2551;316;32;417;1622;2804;511;426;634;2170;506776;;497127;401181;371481;207845;81364;672;336;336;1071;0;2;;;0
SMURSAMU;2014;940000599;940110042;1;1;0;0;0;;0;0;168;168;168;1;;;;1513;278;0;0;0;0;1791;522;110;4;31;349;988;77;225;514;474;;;;;;;;;;;;;;;;
SMURSAMU;2014;940100027;750712184;1;1;0;0;0;;0;1;606;564;732;5;1;1;0;5750;1585;0;11;56;0;7402;1693;503;74;298;1607;4057;350;787;1665;2392;466178;;353730;304453;241341;142954;66233;706;358;220;857;0;21;;116;0
SMURSAMU;2014;950000307;950110015;1;1;0;0;0;950110080;0;0;336;336;336;0;0;0;0;2822;399;;3;5;;3229;1221;182;237;0;890;2254;210;590;1504;750;;;;;;;;;;;;;;;;
SMURSAMU;2014;950000315;950001370;1;1;0;0;0;;0;0;168;168;168;1;;;;1317;51;0;8;0;0;1376;369;95;12;58;363;714;;;365;369;;;;;;;;;;;;;;;;
SMURSAMU;2014;950000323;950013870;1;1;0;0;0;950013870;0;0;336;336;336;3;1;;;3209;692;;6;33;0;3940;1591;192;29;207;1163;2552;194;834;1775;777;;;;;;;;;;;;;;;;
SMURSAMU;2014;950000331;950110049;1;1;0;0;0;;0;0;48;48;0;0;0;0;0;2282;194;0;0;0;0;2476;1049;145;25;240;639;1233;235;490;884;349;;;;;;;;;;;;;;;;
SMURSAMU;2014;950000364;950110080;1;1;0;1;0;950000364;0;1;470;447;470;5;1;0;0;3368;995;0;21;34;0;4418;1465;170;0;132;836;2347;;;1520;827;738827;;428430;335995;321322;194506;35201;452;336;116;701;0;0;;2068;0
SMURSAMU;2014;970100384;970100160;1;1;0;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2014;970100392;970100178;1;1;0;0;0;;0;0;168;168;168;0;2;0;0;664;89;0;30;14;0;797;82;40;4;35;3;612;80;170;581;31;;;;;;;;;;;;;;;;
SMURSAMU;2014;970100400;970100186;1;1;0;0;0;;0;0;4;6;0;;1;;;167;114;;0;236;;517;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2014;970100442;970100228;1;1;0;0;0;970100228;0;1;368;396;396;2;3;;;4818;313;;603;338;19;6091;841;403;20;418;;;;;;;691749;;388725;;81150;70208;10942;320;198;122;568;1;3;;804;0
SMURSAMU;2014;970211215;970211207;1;1;0;0;0;;0;1;336;228;396;2;3;0;0;4889;508;365;695;196;10;6298;3201;419;59;548;2175;2249;341;992;1756;493;;;;;165785;54004;31751;168;168;101;483;0;0;;2633;0
SMURSAMU;2014;970211223;970211207;1;1;0;0;0;;0;0;46;0;0;0;1;0;0;264;0;0;0;0;0;264;;11;;;;221;;;155;66;;;;;;;;;;;;;;;;
SMURSAMU;2014;970300026;970302022;1;1;0;0;0;970300026;0;1;168;390;230;;;;;1157;72;;250;590;1;2070;;;;;;;;;;;541691;;495734;;34456;28218;0;;170;;310;0;0;;;0
SMURSAMU;2014;970300083;970302121;1;1;0;0;1;970302121;0;0;308;504;0;;1;;;156;;;;;;156;;22;;;;134;21;;134;;;;;;;;;;;;;;;;;
SMURSAMU;2014;970300265;750721334;1;1;0;0;0;;0;0;168;168;0;1;;;;143;106;;;;;249;25;24;1;;;118;;;118;;;;;;;;;;;;;;;;;
SMURSAMU;2014;970400024;970408589;1;1;1;0;0;970408589;0;1;343;548;280;2;2;0;0;1676;658;157;173;87;10;2604;763;215;12;146;390;1584;163;127;1402;182;438956;;400158;392424;305060;145209;49928;581;336;245;679;0;0;;478;0
SMURSAMU;2014;970400057;970408589;1;1;1;0;0;970408589;0;0;238;252;0;0;4;0;0;2182;351;0;4;4;0;2541;766;183;11;109;463;1879;193;150;1663;216;;;;;;;;;;;;;;;;
SMURSAMU;2014;970400065;970421038;1;1;0;0;0;;0;0;175;345;0;;;;;1033;445;377;;;;1478;;93;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2014;970400073;970403606;1;1;0;0;0;;0;0;168;168;0;;3;;;906;392;;0;0;0;1298;124;77;10;38;1;778;75;81;633;145;;;;;;;;;;;;;;;;
SMURSAMU;2014;980500011;980500003;1;1;0;0;0;;0;1;1344;262;262;2;1;;;802;475;6;53;;;1330;;95;106;;;;;;1330;;103839;;;;45520;45520;0;48;48;0;252;0;0;;;0
SMURSAMU;2013;010000024;010780054;1;1;0;0;0;;0;1;252;336;252;2;2;;;1362;292;76;;;;1654;476;173;3;50;250;886;;;886;;203159;;198983;193378;118866;93381;58629;329;168;161;622;0;0;;3430;1
SMURSAMU;2013;010000032;010780062;1;1;0;0;0;;0;0;168;168;168;1;1;;;477;74;0;;16;0;567;209;77;3;46;61;350;24;164;225;125;;;;;;;;;;;;;;;;
SMURSAMU;2013;010005239;010008407;1;1;0;0;0;;0;0;10;10;84;;1;;;477;130;;;;;607;222;46;0;19;157;320;39;100;220;100;;;;;;;;;;;;;;;;
SMURSAMU;2013;010780203;010006450;1;1;0;0;0;10780203;0;0;168;168;168;1;1;;;720;5;;;;;725;168;82;;86;;533;;;257;276;;;;;;;;;;;;;;;;
SMURSAMU;2013;020000162;020000063;1;1;0;0;0;;0;0;;168;360;2;2;0;0;1311;491;;6;15;0;1823;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2013;020000394;020000253;1;1;0;0;0;20000394;0;1;280;280;280;2;3;0;;1622;491;0;79;226;0;2418;647;113;27;67;421;1126;77;331;973;153;340643;;217377;182066;116458;116458;21225;248;168;80;360;0;;;3211;0
SMURSAMU;2013;020000519;020000261;1;1;0;0;0;;0;0;168;168;0;0;1;0;0;782;;;;;;782;331;103;9;65;160;630;36;146;611;19;;;;;;;;;;;;;;;;
SMURSAMU;2013;020000535;020000287;1;1;0;0;0;20000287;0;0;406;171;0;1;1;0;0;701;0;0;0;0;0;701;216;86;8;6;116;485;102;120;357;128;;;;;;;;;;;;;;;;
SMURSAMU;2013;020001061;020004404;1;1;0;0;0;;0;0;168;168;140;1;1;0;0;747;203;0;3;0;;953;113;62;10;16;25;686;62;177;625;61;;;;;;;;;;;;;;;;
SMURSAMU;2013;020001087;020004495;1;1;0;0;0;;0;0;168;168;168;2;0;0;0;643;7;0;0;0;0;650;265;68;5;41;265;537;88;119;256;281;;;;;;;;;;;;;;;;
SMURSAMU;2013;030000061;030780092;1;1;0;0;0;30780092;0;1;336;352;224;2;2;0;0;1181;330;0;14;31;0;1556;438;116;7;120;195;774;84;171;689;85;259944;;;;90621;90621;26405;272;168;104;468;1;0;;913;0
SMURSAMU;2013;030000079;030780100;1;1;0;0;0;30780100;0;0;336;390;350;1;2;0;0;1226;547;0;;;;1773;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2013;030000087;030780118;1;1;0;0;0;;0;0;336;336;336;2;2;;;1618;227;;25;23;;1893;589;184;155;;161;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2013;040000093;040780215;1;1;0;0;0;;0;0;16;14;;0;2;0;0;605;111;;;;;716;;83;6;18;7;639;;;579;60;;;;;;;;;;;;;;;;
SMURSAMU;2013;040000135;050002948;1;1;0;0;0;50002948;0;0;336;434;0;0;1;0;0;301;37;;5;1;;344;35;21;0;10;4;200;;;135;65;;;;;;;;;;;;;;;;
SMURSAMU;2013;040000911;040788879;1;1;0;0;0;;0;1;168;168;168;;;;;385;11;;190;14;;600;25;31;;;;539;;;440;99;;;62522;;47520;38280;11195;271;168;103;216;0;;;130;0
SMURSAMU;2013;050000231;050000116;1;1;0;0;0;50000116;0;0;124;168;0;;2;;;188;;;249;;;437;15;12;3;;;420;;;415;5;;;;;;;;;;;;;;;;
SMURSAMU;2013;050000348;050002948;1;1;0;0;0;;0;1;176;123;0;0;2;1;0;734;193;33;282;182;0;1391;103;68;;14;21;913;47;158;805;108;188651;;188651;;45807;20205;9421;265;168;97;295;1;18;;224;0
SMURSAMU;2013;060000478;060780897;1;1;0;0;0;;0;0;168;19;;;;;;842;112;;;;;954;303;77;107;29;90;624;33;145;356;268;;;;;;;;;;;;;;;;
SMURSAMU;2013;060000510;060780954;1;1;0;0;0;60780954;0;0;168;119;0;1;;;;1368;54;0;0;0;0;1422;406;110;0;140;156;962;75;210;660;302;;;;;;;;;;;;;;;;
SMURSAMU;2013;060000544;060780988;1;1;0;0;1;60780988;0;0;168;168;0;;2;;;1254;50;;1;;;1305;330;139;10;50;131;925;0;0;782;143;;;;;;;;;;;;;;;;
SMURSAMU;2013;060001450;060785011;1;1;0;0;0;;0;1;525;490;574;3;4;;;4406;2128;0;225;261;;7020;702;186;3;513;;3696;;;2252;1444;337994;;337994;;209868;170341;50572;322;;286;924;0;5;;5400;0
SMURSAMU;2013;060002102;060791761;1;0;0;0;1;;0;0;168;168;168;;1;;;588;68;0;0;0;0;656;255;58;2;41;154;400;37;154;152;248;;;;;;;;;;;;;;;;
SMURSAMU;2013;060789195;060785011;1;1;0;1;0;;0;0;48;84;;;;;;;130;177;;60;;190;;;;;;;;;;;;;;;;;;;;;;;;;;
SMURSAMU;2013;070000013;070002878;1;1;0;0;0;;0;1;168;154;0;;1;;;366;13;;;;;379;61;51;;7;3;305;;;233;72;107605;;91191;82072;112911;88455;24456;284;165;119;304;0;18;;912;1
