BOR;AN;nofinesset;nofinessej;EQUIPIMA;NB;NBEXP;ACTET;ACTEXET;ACTEXEJ;ACTEX;ACTNUI;ACTINT
IMAGES;2014;830100251;830000063;LITHO;1;1;256;;;;;1
IMAGES;2014;830100251;830000063;MAMM;1;1;;;;;;
IMAGES;2014;830100251;830000063;RADIO;2;;;;;;;0
IMAGES;2014;830100251;830000063;SCAN;1;1;510;;129;8078;;0
IMAGES;2014;830100319;750052425;IRM;1;1;187;;64;11690;;0
IMAGES;2014;830100319;750052425;RADIO;2;;;;;;;0
IMAGES;2014;830100319;750052425;SCAN;1;1;1674;;123;10715;;0
IMAGES;2014;830100319;750052425;VASC;4;4;5399;;;;;1
IMAGES;2014;830100392;830000154;LITHO;1;;;;;;;
IMAGES;2014;830100392;830000154;MAMM;1;;;;;;;
IMAGES;2014;830100392;830000154;RADIO;1;;;;;;;
IMAGES;2014;830100392;830000154;SCAN;1;;;;;;;
IMAGES;2014;830100392;830000154;VASC;1;;;;;;;
IMAGES;2014;830100558;690781810;RADIO;2;2;6297;;;9268;0;0
IMAGES;2014;830100558;690781810;VASC;;;972;;;238;;
IMAGES;2014;830100574;750821092;CAM;2;2;363;;;3099;;0
IMAGES;2014;830100574;750821092;IRM;1;1;1134;;;4660;71;0
IMAGES;2014;830100574;750821092;RADIO;5;5;16196;;;18232;527;1
IMAGES;2014;830100574;750821092;SCAN;1;1;7875;;;7570;173;1
IMAGES;2014;830100574;750821092;TOMO;1;1;282;;;1496;;0
IMAGES;2014;830100574;750821092;VASC;2;2;5305;;;251;94;1
IMAGES;2014;830100574;750821092;dtIRM2;1;1;1134;;;4660;;0
IMAGES;2014;830100608;830100616;RADIO;2;2;1591;25;;13795;;0
IMAGES;2014;830100608;830100616;SCAN;1;1;1842;73;;5001;59;0
IMAGES;2014;830100632;250002284;RADIO;1;1;1629;;;509;;
IMAGES;2014;830100855;830000493;RADIO;1;1;1483;0;0;0;0;
IMAGES;2014;830200523;830210084;IRM;1;1;25;;;;;
IMAGES;2014;830200523;830210084;RADIO;2;2;2728;;;20971;;1
IMAGES;2014;830200523;830210084;SCAN;1;1;364;;;;;
IMAGES;2014;840000285;840000608;MAMM;1;;;;;;;
IMAGES;2014;840000285;840000608;RADIO;4;;;;;;;
IMAGES;2014;840000327;840000640;RADIO;1;;;;;;;0
IMAGES;2014;840000343;840000012;RADIO;2;2;2039;;;5537;96;0
IMAGES;2014;840000343;840000012;SCAN;1;1;2038;;;4539;44;0
IMAGES;2014;840000350;840000657;MAMM;2;2;;;;9807;;
IMAGES;2014;840000350;840000657;RADIO;2;2;1997;;;1298;;
IMAGES;2014;840000350;840000657;SCAN;1;1;1461;;;5969;;
IMAGES;2014;840000400;840000673;RADIO;2;;;;;;;
IMAGES;2014;840000418;840004659;IRM;1;1;39;;;2382;;
IMAGES;2014;840000418;840004659;MAMM;1;1;;;;;;
IMAGES;2014;840000418;840004659;RADIO;1;1;2346;;;12701;;
IMAGES;2014;840000418;840004659;SCAN;1;1;1411;;;5363;;
IMAGES;2014;840000418;840004659;dtIRM2;1;;;;;;;
IMAGES;2014;840000483;840000087;IRM;1;1;253;;;747;;
IMAGES;2014;840000483;840000087;RADIO;3;3;7520;;;14638;361;0
IMAGES;2014;840000483;840000087;SCAN;1;1;3261;;;7886;76;0
IMAGES;2014;840000491;130041916;RADIO;2;2;1602;;;8699;89;1
IMAGES;2014;840000525;840000111;MAMM;1;;;;;;;
IMAGES;2014;840000525;840000111;RADIO;3;2;1518;;503;3153;59;0
IMAGES;2014;840000533;840000129;RADIO;1;1;1150;;;3003;56;1
IMAGES;2014;840000541;840000137;RADIO;2;2;1952;;;;;0
IMAGES;2014;840000558;840004659;RADIO;1;1;717;;;729;;
IMAGES;2014;840001861;840006597;CAM;3;3;697;;;8692;;
IMAGES;2014;840001861;840006597;IRM;2;1;2083;;;5772;87;
IMAGES;2014;840001861;840006597;RADIO;6;6;33900;;;41378;933;1
IMAGES;2014;840001861;840006597;SCAN;2;2;12897;;;10867;245;1
IMAGES;2014;840001861;840006597;TOMO;1;1;108;;;2871;;
IMAGES;2014;840001861;840006597;VASC;1;1;2290;;;86;11;1
IMAGES;2014;840013312;840003685;LITHO;1;1;168;;;;;1
IMAGES;2014;840013312;840003685;RADIO;2;2;1200;;;1864;;0
IMAGES;2014;840013312;840003685;SCAN;1;1;528;;;9590;;1
IMAGES;2014;840013312;840003685;VASC;2;2;3998;;;;;1
IMAGES;2014;850000118;850013244;CAM;1;1;1;;;;;
IMAGES;2014;850000118;850013244;IRM;1;;;;;;;
IMAGES;2014;850000118;850013244;LITHO;1;1;67;;;;;
IMAGES;2014;850000118;850013244;SCAN;1;;;;;;;
IMAGES;2014;850000142;850000019;CAM;2;2;1072;59;;8917;;
IMAGES;2014;850000142;850000019;IRM;1;1;1158;36;;3473;1;0
IMAGES;2014;850000142;850000019;LITHO;1;1;10;;;68;;
IMAGES;2014;850000142;850000019;MAMM;1;1;;;;3240;;
IMAGES;2014;850000142;850000019;RADIO;6;6;29049;59;;36033;668;1
IMAGES;2014;850000142;850000019;SCAN;2;2;12154;441;;11235;168;1
IMAGES;2014;850000142;850000019;VASC;1;1;1827;;;;;1
IMAGES;2014;850000175;850009010;MAMM;1;1;;;;702;;
IMAGES;2014;850000175;850009010;RADIO;3;3;10246;328;118;17511;202;0
IMAGES;2014;850000175;850009010;SCAN;1;1;3838;500;21;5117;28;0
IMAGES;2014;850000191;850000043;RADIO;1;1;22;;;412;6;0
IMAGES;2014;850000209;850000019;MAMM;1;1;;;;2652;;
IMAGES;2014;850000209;850000019;RADIO;3;3;4681;3;;15130;152;0
IMAGES;2014;850000209;850000019;SCAN;1;1;2805;2;;5595;53;0
IMAGES;2014;850000225;850000019;RADIO;1;1;1972;;;5273;117;0
IMAGES;2014;850000241;850000084;IRM;1;;;;;;;
IMAGES;2014;850000241;850000084;SCAN;1;;;;;;;
IMAGES;2014;850000258;850000092;RADIO;1;1;440;;;;0;
IMAGES;2014;850000357;440041895;RADIO;1;1;389;0;0;60;0;0
IMAGES;2014;850000647;850011453;RADIO;1;1;584;;;3391;0;
IMAGES;2014;860000017;860780048;RADIO;3;3;1432;12;;;;0
IMAGES;2014;860000025;860013382;IRM;1;1;230;;6;2295;0;0
IMAGES;2014;860000025;860013382;LITHO;1;1;54;;;9;;0
IMAGES;2014;860000025;860013382;MAMM;1;1;;;;933;;
IMAGES;2014;860000025;860013382;RADIO;5;5;14289;6;20;21239;511;0
IMAGES;2014;860000025;860013382;SCAN;1;1;2832;;16;4121;48;0
IMAGES;2014;860000033;860013382;IRM;1;1;59;;;1430;0;0
IMAGES;2014;860000033;860013382;MAMM;1;1;;;;798;;
IMAGES;2014;860000033;860013382;RADIO;3;3;1301;;;11203;61;0
IMAGES;2014;860000033;860013382;SCAN;1;1;435;;;1238;0;0
IMAGES;2014;860000058;860780097;MAMM;1;1;;;;1920;;
IMAGES;2014;860000058;860780097;RADIO;3;3;4778;300;;11065;67;0
IMAGES;2014;860000058;860780097;SCAN;1;1;1716;;;8891;14;0
IMAGES;2014;860000223;860013077;CAM;3;3;2037;2;9;5830;91;0
IMAGES;2014;860000223;860013077;IRM;2;2;2725;7;50;5240;4;1
IMAGES;2014;860000223;860013077;LITHO;1;1;57;;;3;;0
IMAGES;2014;860000223;860013077;MAMM;3;3;;;;1451;;
IMAGES;2014;860000223;860013077;RADIO;6;6;58370;92;89;37848;1331;0
IMAGES;2014;860000223;860013077;SCAN;3;3;16554;58;107;8886;366;1
IMAGES;2014;860000223;860013077;TOMO;2;2;775;;;3102;4;0
IMAGES;2014;860000223;860013077;VASC;1;1;1494;;;29;3;1
IMAGES;2014;860000223;860013077;dtIRM2;2;2;2725;7;50;5240;;0
IMAGES;2014;860010321;860010313;CAM;2;;;;;;;
IMAGES;2014;860010321;860010313;IRM;2;2;139;;;9330;;0
IMAGES;2014;860010321;860010313;RADIO;6;6;37988;;;70547;;0
IMAGES;2014;860010321;860010313;SCAN;1;1;3820;;;8885;;0
IMAGES;2014;860010321;860010313;VASC;1;1;16;;;28;;0
IMAGES;2014;860010321;860010313;dtIRM1;1;1;0;;;620;;0
IMAGES;2014;870000064;870000015;CAM;3;3;1404;;;6196;;0
IMAGES;2014;870000064;870000015;IRM;3;3;5715;;;13112;3;0
IMAGES;2014;870000064;870000015;LITHO;1;1;182;;;;;1
IMAGES;2014;870000064;870000015;RADIO;10;8;24566;;;53354;815;0
IMAGES;2014;870000064;870000015;SCAN;2;2;25355;;;42106;287;1
IMAGES;2014;870000064;870000015;TOMO;1;1;310;;;3187;;0
IMAGES;2014;870000064;870000015;VASC;4;4;6889;;;438;7;1
IMAGES;2014;870000064;870000015;dtIRM2;1;1;2280;;;6685;;0
IMAGES;2014;870000098;870000023;MAMM;1;1;;;;1771;;
IMAGES;2014;870000098;870000023;RADIO;1;1;5471;;;14719;158;
IMAGES;2014;870000098;870000023;SCAN;1;1;2361;;;2726;26;
IMAGES;2014;870000270;870000031;IRM;1;1;55;;;614;0;0
IMAGES;2014;870000270;870000031;MAMM;1;;;;;;;
IMAGES;2014;870000270;870000031;RADIO;3;3;3069;;;9826;60;0
IMAGES;2014;870000270;870000031;SCAN;1;1;1188;;;2091;4;0
IMAGES;2014;870000288;870017415;IRM;1;1;1338;21;;6760;;
IMAGES;2014;870000288;870017415;RADIO;5;5;10182;1;;37247;317;
IMAGES;2014;870000288;870017415;SCAN;1;1;1895;72;;9836;18;
IMAGES;2014;870000411;870017415;IRM;1;;;;;;;
IMAGES;2014;870000411;870017415;LITHO;1;1;16;;;;;
IMAGES;2014;870000411;870017415;MAMM;1;;;;;;;
IMAGES;2014;870000411;870017415;RADIO;3;;;;;;;
IMAGES;2014;870000411;870017415;SCAN;1;;;;;;;
IMAGES;2014;870000411;870017415;VASC;1;;;;;;;
IMAGES;2014;870002060;870017415;MAMM;1;;;;;;;
IMAGES;2014;870002060;870017415;RADIO;4;;;;;;;
IMAGES;2014;870002060;870017415;VASC;1;;;;;;;
IMAGES;2014;870003514;870000015;RADIO;2;2;2366;;;3001;;0
IMAGES;2014;870006137;870002466;RADIO;2;2;1536;;;;;0
IMAGES;2014;870014859;870000015;MAMM;2;2;;;;4604;;
IMAGES;2014;870014859;870000015;RADIO;1;1;1175;;;10644;39;0
IMAGES;2014;870014859;870000015;VASC;1;1;697;;;3850;;1
IMAGES;2014;880000021;880007059;IRM;1;1;1236;24;;4821;35;0
IMAGES;2014;880000021;880007059;MAMM;1;1;;;;646;;
IMAGES;2014;880000021;880007059;RADIO;3;3;13596;388;;17361;500;0
IMAGES;2014;880000021;880007059;SCAN;1;1;7691;90;;6577;118;1
IMAGES;2014;880000039;880780069;MAMM;1;1;;;;1143;;
IMAGES;2014;880000039;880780069;RADIO;2;2;629;;;10250;;0
IMAGES;2014;880000047;880780077;IRM;1;1;434;;;3083;29;0
IMAGES;2014;880000047;880780077;RADIO;4;4;675;5;;1257;204;0
IMAGES;2014;880000047;880780077;SCAN;1;1;3391;5;;4560;81;0
IMAGES;2014;880000054;880007299;IRM;1;1;149;;;2691;;0
IMAGES;2014;880000054;880007299;RADIO;3;3;5454;;0;17162;201;1
IMAGES;2014;880000054;880007299;SCAN;1;1;1900;;;5497;30;1
IMAGES;2014;880000062;880780093;IRM;1;1;365;;;3778;16;0
IMAGES;2014;880000062;880780093;MAMM;1;1;;;;1518;;
IMAGES;2014;880000062;880780093;RADIO;3;3;7911;;;17588;177;1
IMAGES;2014;880000062;880780093;SCAN;1;1;3160;;;5019;56;1
IMAGES;2014;880000070;880007299;MAMM;1;1;;;;730;;
IMAGES;2014;880000070;880007299;RADIO;3;3;2547;;;11760;;0
IMAGES;2014;880001789;880001409;RADIO;1;1;70;;159;0;0;0
IMAGES;2014;890975527;890000037;CAM;1;0;;;;;;
IMAGES;2014;890975527;890000037;IRM;1;1;860;;;5211;0;0
IMAGES;2014;890975527;890000037;MAMM;1;1;;;;;;
IMAGES;2014;890975527;890000037;RADIO;5;5;19663;;;26459;580;1
IMAGES;2014;890975527;890000037;SCAN;1;1;7376;;;6654;93;1
IMAGES;2014;890975527;890000037;VASC;1;1;1615;;;0;9;1
IMAGES;2014;890975535;890000409;RADIO;2;2;3313;;;6054;74;1
IMAGES;2014;890975543;890000417;IRM;;0;;;737;737;;0
IMAGES;2014;890975543;890000417;MAMM;1;1;;;;1511;;
IMAGES;2014;890975543;890000417;RADIO;3;3;1418;;;15021;145;0
IMAGES;2014;890975543;890000417;SCAN;1;1;882;;;3143;14;0
IMAGES;2014;890975550;890970569;IRM;1;1;365;57;753;3566;15;0
IMAGES;2014;890975550;890970569;MAMM;1;1;;;;1275;;
IMAGES;2014;890975550;890970569;RADIO;4;5;9694;283;8;32959;444;0
IMAGES;2014;890975550;890970569;SCAN;1;1;3477;134;18;7241;59;1
IMAGES;2014;890975550;890970569;VASC;1;1;345;;;;;1
IMAGES;2014;890975568;890000433;MAMM;1;1;;;;1114;;
IMAGES;2014;890975568;890000433;RADIO;2;2;2038;;;11471;88;
IMAGES;2014;890975568;890000433;SCAN;1;1;1469;;;3242;9;
IMAGES;2014;900000035;900003880;LITHO;1;1;19;;;;;
IMAGES;2014;900000035;900003880;MAMM;1;;;;;;;
IMAGES;2014;900000035;900003880;RADIO;4;;;;;;;
IMAGES;2014;900000035;900003880;SCAN;1;;;;;;;
IMAGES;2014;900000167;900000365;IRM;1;1;445;11;1;2856;21;1
IMAGES;2014;900000167;900000365;MAMM;1;1;;;;3235;;
IMAGES;2014;900000167;900000365;RADIO;5;5;16685;322;197;21865;479;1
IMAGES;2014;900000167;900000365;SCAN;1;1;6723;217;29;6811;183;1
IMAGES;2014;910000272;910110014;MAMM;1;1;;;;651;;
IMAGES;2014;910000272;910110014;RADIO;3;3;4928;;;24623;473;0
IMAGES;2014;910000272;910110014;SCAN;1;1;1514;;;2696;16;0
IMAGES;2014;910000280;910019447;MAMM;1;1;;;;569;;
IMAGES;2014;910000280;910019447;RADIO;3;3;5955;;;14882;;0
IMAGES;2014;910000280;910019447;SCAN;1;1;3304;;;2447;;0
IMAGES;2014;910000298;910110055;IRM;1;1;476;;;2411;0;0
IMAGES;2014;910000298;910110055;RADIO;3;3;10545;;;29242;801;0
IMAGES;2014;910000298;910110055;SCAN;1;1;4029;;12;8479;193;1
IMAGES;2014;910000306;910110063;CAM;2;2;104;19;36;1492;;0
IMAGES;2014;910000306;910110063;IRM;2;2;1068;;;;;0
IMAGES;2014;910000306;910110063;MAMM;1;1;;;;454;;
IMAGES;2014;910000306;910110063;RADIO;2;2;2145;;;20735;;0
IMAGES;2014;910000306;910110063;SCAN;1;1;3082;;;9485;;0
IMAGES;2014;910000306;910110063;TOMO;1;1;26;30;133;1014;;0
IMAGES;2014;910000306;910110063;dtIRM1;1;1;784;;;2082;;0
IMAGES;2014;910000306;910110063;dtIRM2;1;1;284;;;0;;0
IMAGES;2014;910001973;910019447;IRM;1;1;560;;;1334;25;0
IMAGES;2014;910001973;910019447;RADIO;3;3;15205;;;14514;641;0
IMAGES;2014;910001973;910019447;SCAN;1;1;5768;;;2513;196;0
IMAGES;2014;910009919;910009869;IRM;1;0;;;;;;
IMAGES;2014;910009919;910009869;MAMM;1;0;;;;;;
IMAGES;2014;910009919;910009869;RADIO;3;0;;;;;;
IMAGES;2014;910009919;910009869;SCAN;1;0;;;;;;
IMAGES;2014;910009919;910009869;dtIRM1;1;0;;;;;;
IMAGES;2014;910015965;750043994;RADIO;1;1;553;;;;;0
IMAGES;2014;910018423;910019454;RADIO;2;2;1244;;;12340;200;0
IMAGES;2014;910018423;910019454;SCAN;1;1;1059;;;3094;16;0
IMAGES;2014;910020254;910002773;IRM;1;1;2685;;;6695;46;0
IMAGES;2014;910020254;910002773;MAMM;1;1;;;;2657;;
IMAGES;2014;910020254;910002773;RADIO;6;6;21766;;;54250;1712;1
IMAGES;2014;910020254;910002773;SCAN;2;2;8817;;;21996;428;1
IMAGES;2014;910020254;910002773;VASC;2;2;3115;;;139;25;1
IMAGES;2014;910100015;750712184;RADIO;1;1;2134;;;90;0;0
IMAGES;2014;910100023;750712184;RADIO;2;2;4142;;;118;0;0
IMAGES;2014;910150028;750811184;RADIO;2;2;8187;;;1658;10;0
IMAGES;2014;910150028;750811184;SCAN;1;1;2844;;;3944;;0
IMAGES;2014;910150069;910000033;RADIO;2;2;4287;;;24;;0
IMAGES;2014;910300029;910000355;IRM;1;;;;;;;
IMAGES;2014;910300029;910000355;MAMM;1;;;;;;;
IMAGES;2014;910300029;910000355;RADIO;1;;;;;;;
IMAGES;2014;910300029;910000355;SCAN;1;;;;;;;
IMAGES;2014;910300060;750043994;RADIO;1;;;;;;;0
IMAGES;2014;910300144;910000447;IRM;1;1;188;;;14757;72;0
IMAGES;2014;910300144;910000447;SCAN;1;1;1729;;;11460;0;0
IMAGES;2014;910300177;910000462;IRM;1;;;;;;;
IMAGES;2014;910300177;910000462;LITHO;1;;;;;;;
IMAGES;2014;910300177;910000462;SCAN;1;;;;;;;
IMAGES;2014;910300219;910003888;IRM;2;2;727;;681;9178;;0
IMAGES;2014;910300219;910003888;MAMM;1;1;;;;10;;
IMAGES;2014;910300219;910003888;RADIO;2;2;60441;;;150315;331;0
IMAGES;2014;910300219;910003888;SCAN;2;2;2516;;166;9244;;1
IMAGES;2014;910300219;910003888;VASC;4;1;8002;;;80;;1
IMAGES;2014;910300276;910019702;RADIO;1;1;1184;;;;;
IMAGES;2014;910300300;910000538;MAMM;1;;;;;;;
IMAGES;2014;910300300;910000538;RADIO;2;;;;;;;
IMAGES;2014;910300300;910000538;SCAN;1;1;6289;;;;6;
IMAGES;2014;910300359;910000587;LITHO;1;;;;;;;
IMAGES;2014;910300359;910000587;MAMM;1;;;;;;;
IMAGES;2014;910300359;910000587;RADIO;1;;;;;;;
IMAGES;2014;910805357;910001643;IRM;1;;;;;;;
IMAGES;2014;910805357;910001643;MAMM;1;;;;;;;
IMAGES;2014;910805357;910001643;RADIO;3;;;;;;;
IMAGES;2014;910805357;910001643;SCAN;1;;;;;;;
IMAGES;2014;910805357;910001643;dtIRM2;1;;;;;;;
IMAGES;2014;920000460;750813321;CAM;2;2;707;0;0;4182;0;0
IMAGES;2014;920000460;750813321;IRM;1;1;221;0;834;3380;0;0
IMAGES;2014;920000460;750813321;MAMM;3;3;;;;12828;;
IMAGES;2014;920000460;750813321;RADIO;2;2;2399;0;0;2946;0;0
IMAGES;2014;920000460;750813321;SCAN;1;1;638;0;1336;4488;0;0
IMAGES;2014;920000460;750813321;TOMO;1;1;48;0;0;3218;0;0
IMAGES;2014;920000569;920026374;MAMM;1;1;;;;608;;
IMAGES;2014;920000569;920026374;RADIO;3;3;1239;;;3254;0;0
IMAGES;2014;920000569;920026374;SCAN;1;1;806;;;4337;0;0
IMAGES;2014;920000577;920110020;IRM;1;1;230;;;2485;;
IMAGES;2014;920000577;920110020;MAMM;1;1;;;;198;;
IMAGES;2014;920000577;920110020;RADIO;5;5;5615;;;18993;;
IMAGES;2014;920000577;920110020;SCAN;1;1;5775;;;10895;;
IMAGES;2014;920000585;920026374;IRM;1;1;389;;;9112;263;0
IMAGES;2014;920000585;920026374;RADIO;3;3;2319;;;15669;5560;0
IMAGES;2014;920000585;920026374;SCAN;1;1;2166;;;7099;48;0
IMAGES;2014;920000601;920110053;RADIO;2;2;3307;0;0;1171;0;0
IMAGES;2014;920000619;920009909;IRM;1;1;209;;;616;;0
IMAGES;2014;920000619;920009909;RADIO;3;3;3799;;;10257;119;1
IMAGES;2014;920000619;920009909;SCAN;1;1;888;;;580;;0
IMAGES;2014;920000627;920009909;RADIO;1;1;2084;;;4439;46;
IMAGES;2014;920000635;920150026;MAMM;1;1;;;;893;;
IMAGES;2014;920000635;920150026;RADIO;1;1;2865;;;7434;;0
IMAGES;2014;920000635;920150026;SCAN;1;1;1034;;;4255;;0
IMAGES;2014;920000643;920150034;IRM;1;1;67;;;1544;0;
IMAGES;2014;920000643;920150034;MAMM;1;1;;;;1743;;
IMAGES;2014;920000643;920150034;RADIO;4;4;4639;;;28995;462;0
IMAGES;2014;920000643;920150034;SCAN;1;1;4582;;36;7087;8;1
IMAGES;2014;920000650;920150059;CAM;2;2;1448;;;2782;;0
IMAGES;2014;920000650;920150059;IRM;2;2;3913;;;15086;81;0
IMAGES;2014;920000650;920150059;LITHO;1;1;179;;;;;1
IMAGES;2014;920000650;920150059;RADIO;4;4;12927;;;26603;327;
IMAGES;2014;920000650;920150059;SCAN;2;2;9905;;;11589;185;1
IMAGES;2014;920000650;920150059;TOMO;1;1;206;;;2108;;0
IMAGES;2014;920000650;920150059;VASC;4;4;5130;;;311;24;
IMAGES;2014;920000650;920150059;dtIRM2;1;1;2169;;;6888;;0
IMAGES;2014;920000684;920150091;CAM;2;2;427;;;2296;;0
IMAGES;2014;920000684;920150091;IRM;1;1;189;;26;1245;;0
IMAGES;2014;920000684;920150091;RADIO;2;2;31364;;170;3059;1538;0
IMAGES;2014;920000684;920150091;SCAN;1;1;3974;;81;4720;;1
IMAGES;2014;920000684;920150091;TOMO;1;1;184;;461;2927;;0
IMAGES;2014;920000684;920150091;VASC;3;3;5591;;641;9;23;1
IMAGES;2014;920001369;920710654;RADIO;1;1;627;;;;;0
IMAGES;2014;920100013;750712184;IRM;1;1;837;66;0;5465;33;0
IMAGES;2014;920100013;750712184;RADIO;5;5;18734;16;40;36119;895;1
IMAGES;2014;920100013;750712184;SCAN;2;2;6586;505;665;9554;254;1
IMAGES;2014;920100013;750712184;VASC;2;2;1800;142;25;109;10;1
IMAGES;2014;920100021;750712184;CAM;1;1;1290;167;69;3263;;0
IMAGES;2014;920100021;750712184;IRM;1;1;980;;10;4750;32;0
IMAGES;2014;920100021;750712184;MAMM;1;1;;;;1250;;
IMAGES;2014;920100021;750712184;RADIO;3;3;5747;;2;32920;532;1
IMAGES;2014;920100021;750712184;SCAN;2;2;6592;;;8607;260;1
IMAGES;2014;920100021;750712184;VASC;1;1;284;;;;2;
IMAGES;2014;920100039;750712184;CAM;2;2;1061;;;1900;;0
IMAGES;2014;920100039;750712184;IRM;1;1;1623;;;3412;;0
IMAGES;2014;920100039;750712184;RADIO;5;5;21874;;;20705;;0
IMAGES;2014;920100039;750712184;SCAN;1;1;10211;;;8623;;1
IMAGES;2014;920100039;750712184;VASC;2;2;2237;;;91;;1
IMAGES;2014;920100039;750712184;dtIRM2;1;1;1623;;;3412;;1
IMAGES;2014;920100047;750712184;IRM;1;1;663;;;2925;;
IMAGES;2014;920100047;750712184;RADIO;2;2;15478;;;18712;;
IMAGES;2014;920100047;750712184;SCAN;1;1;4039;;;4693;;
IMAGES;2014;920100054;750712184;IRM;1;1;1220;;445;3571;70;0
IMAGES;2014;920100054;750712184;RADIO;4;4;7301;;;29825;189;1
IMAGES;2014;920100054;750712184;SCAN;1;1;1963;;103;2002;28;1
IMAGES;2014;920100062;750712184;RADIO;4;4;5821;46;;2108;;0
IMAGES;2014;920100062;750712184;SCAN;1;1;1967;364;;4472;;0
IMAGES;2014;920120011;750821092;IRM;1;1;614;;;2918;1;0
IMAGES;2014;920120011;750821092;RADIO;5;5;13285;;;12809;223;1
IMAGES;2014;920120011;750821092;SCAN;1;1;4991;;;5832;83;1
IMAGES;2014;920120011;750821092;VASC;1;1;507;;;89;0;1
IMAGES;2014;920150018;750720492;RADIO;2;2;912;;;1926;;0
IMAGES;2014;920300043;920001526;CAM;2;2;4425;;;;;
IMAGES;2014;920300043;920001526;IRM;2;0;;;;;;
IMAGES;2014;920300043;920001526;LITHO;1;1;187;;;;;
IMAGES;2014;920300043;920001526;SCAN;2;0;;;;;;
IMAGES;2014;920300043;920001526;TOMO;1;1;3635;;;;;
IMAGES;2014;920300043;920001526;VASC;2;0;;;;;;
IMAGES;2014;920300191;920000767;MAMM;1;;;;;;;
IMAGES;2014;920300191;920000767;RADIO;2;2;700;;;5000;;0
IMAGES;2014;920300209;920000775;MAMM;1;1;;;;983;;
IMAGES;2014;920300209;920000775;RADIO;3;2;93;;;4992;;0
IMAGES;2014;920300266;920000940;MAMM;1;1;;;;511;;
IMAGES;2014;920300266;920000940;RADIO;3;3;483;;;4189;;0
IMAGES;2014;920300464;910014919;RADIO;1;1;918;;;2980;;0
IMAGES;2014;920300597;920000940;MAMM;1;1;;;;1717;;
IMAGES;2014;920300597;920000940;RADIO;3;3;2220;;;24896;;
IMAGES;2014;920300597;920000940;SCAN;1;1;876;;;6770;53;
IMAGES;2014;920300753;920810736;IRM;1;1;157;;;10456;12;0
IMAGES;2014;920300753;920810736;MAMM;1;;;;;;;
IMAGES;2014;920300753;920810736;RADIO;2;2;20326;;;;;
IMAGES;2014;920300753;920810736;SCAN;1;1;2930;;;8830;12;1
IMAGES;2014;920300753;920810736;VASC;4;4;7170;;;;;
IMAGES;2014;920300761;920000973;IRM;1;;;;;;;
IMAGES;2014;920300761;920000973;MAMM;1;;;;;;;
IMAGES;2014;920300761;920000973;RADIO;2;;;;;;;
IMAGES;2014;920300761;920000973;SCAN;1;;;;;;;
IMAGES;2014;920300787;920000981;CAM;3;3;172;;;6920;0;1
IMAGES;2014;920300787;920000981;IRM;1;1;733;0;0;7773;82;0
IMAGES;2014;920300787;920000981;LITHO;1;1;221;;;;;1
IMAGES;2014;920300787;920000981;MAMM;1;1;;;;4355;;
IMAGES;2014;920300787;920000981;RADIO;2;2;6262;0;6;19362;133;1
IMAGES;2014;920300787;920000981;SCAN;1;1;2520;0;0;12413;108;1
IMAGES;2014;920300787;920000981;TOMO;1;1;193;0;0;5067;0;
IMAGES;2014;920300787;920000981;VASC;1;1;975;0;0;0;1;1
IMAGES;2014;920300837;920001005;MAMM;1;1;;;;;;
IMAGES;2014;920300837;920001005;RADIO;2;;;;;;;0
IMAGES;2014;920300837;920001005;SCAN;1;1;993;;8928;;;0
IMAGES;2014;920300936;920006848;CAM;2;2;154;;179;3421;0;0
IMAGES;2014;920300936;920006848;IRM;1;1;52;;111;8599;31;1
IMAGES;2014;920300936;920006848;MAMM;1;1;;;;3400;;
IMAGES;2014;920300936;920006848;RADIO;3;3;10076;;1351;12983;7;1
IMAGES;2014;920300936;920006848;SCAN;1;1;1566;;1856;12177;23;1
IMAGES;2014;920300985;920810330;RADIO;3;3;461;;;8193;;
IMAGES;2014;930000286;930021480;CAM;2;2;589;10;;4398;0;
IMAGES;2014;930000286;930021480;IRM;1;1;855;23;;1953;0;
IMAGES;2014;930000286;930021480;RADIO;3;3;12029;182;;27687;801;
IMAGES;2014;930000286;930021480;SCAN;2;2;6006;147;;6693;131;
IMAGES;2014;930000286;930021480;VASC;2;2;1243;0;;97;4;
IMAGES;2014;930000302;930110036;IRM;1;1;630;;;3489;0;
IMAGES;2014;930000302;930110036;RADIO;4;4;11741;;;25979;860;
IMAGES;2014;930000302;930110036;SCAN;1;1;2401;;;3995;133;
IMAGES;2014;930000328;930110051;CAM;1;0;;;;;;
IMAGES;2014;930000328;930110051;IRM;1;1;4050;;4253;2221;;0
IMAGES;2014;930000328;930110051;MAMM;1;1;;;;;;
IMAGES;2014;930000328;930110051;RADIO;3;3;16871;;;27227;807;0
IMAGES;2014;930000328;930110051;SCAN;1;1;13607;;31;9012;;1
IMAGES;2014;930000336;930110069;IRM;1;1;1198;;;4142;11;0
IMAGES;2014;930000336;930110069;MAMM;1;1;;;;965;;
IMAGES;2014;930000336;930110069;RADIO;7;7;16093;;;41469;1154;
IMAGES;2014;930000336;930110069;SCAN;1;1;5048;;;8745;201;1
IMAGES;2014;930000336;930110069;dtIRM2;1;1;1198;;;;;
IMAGES;2014;930013818;930024427;RADIO;1;1;494;;;;;0
IMAGES;2014;930100011;750712184;RADIO;3;3;4494;0;0;649;0;0
