BOR;AN;nofinesset;nofinessej;PERSO;SMUR_EFFPL;SMUR_EFFPA;SMUR_ETP;SMUR_COMSU;SAMU_EFFPL;SAMU_EFFPA;SAMU_ETP
SMURSAMU_P;2018;580972685;580780096;N9999;22;4;14.34;;;;
SMURSAMU_P;2018;580972693;580780039;M9999;;13;10.98;1;;0;3.99
SMURSAMU_P;2018;580972693;580780039;MREG;;;;;;0;3.99
SMURSAMU_P;2018;580972693;580780039;N1220;1;;1;;;;7.9
SMURSAMU_P;2018;580972693;580780039;N2223;6;;6;;;;
SMURSAMU_P;2018;580972693;580780039;N2500;;;;;;;0.5
SMURSAMU_P;2018;580972693;580780039;N5140;9;;9.46;;;;
SMURSAMU_P;2018;580972693;580780039;N9999;16;;16.46;;;;8.4
SMURSAMU_P;2018;590000337;590781415;M9999;26;;9.16;1;;;
SMURSAMU_P;2018;590000337;590781415;N2120;3;0;1;1;;;
SMURSAMU_P;2018;590000337;590781415;N2223;25;4;15;1;;;
SMURSAMU_P;2018;590000337;590781415;N5140;17;0;13.5;1;;;
SMURSAMU_P;2018;590000337;590781415;N9999;45;4;29.5;1;;;
SMURSAMU_P;2018;590000428;590781605;M9999;5;;5;1;;;
SMURSAMU_P;2018;590000428;590781605;N2223;3;4;4.82;1;;;
SMURSAMU_P;2018;590000428;590781605;N2500;5;;5.98;;;;
SMURSAMU_P;2018;590000428;590781605;N9999;8;4;10.8;;;;
SMURSAMU_P;2018;590000469;590781662;M9999;3;5;4.6;1;0;0;0
SMURSAMU_P;2018;590000469;590781662;N2120;1;0;0.5;1;0;0;0
SMURSAMU_P;2018;590000469;590781662;N2223;6;1;6.8;1;0;0;0
SMURSAMU_P;2018;590000469;590781662;N5140;6;0;6;1;0;0;0
SMURSAMU_P;2018;590000469;590781662;N9999;13;1;13.3;;0;0;0
SMURSAMU_P;2018;590000535;590781803;M9999;;17;8;1;;;
SMURSAMU_P;2018;590000535;590781803;N1220;1;0;1;;;;
SMURSAMU_P;2018;590000535;590781803;N2223;11;0;12;;;;
SMURSAMU_P;2018;590000535;590781803;N2500;1;0;1;;;;
SMURSAMU_P;2018;590000535;590781803;N5140;11;0;11.17;;;;
SMURSAMU_P;2018;590000535;590781803;N9999;25;0;25.17;;;;
SMURSAMU_P;2018;590000618;590782215;M9999;31;1;9.5;1;;;
SMURSAMU_P;2018;590000618;590782215;N2223;11;1;11.69;1;;;
SMURSAMU_P;2018;590000618;590782215;N2500;12;;12;;;;
SMURSAMU_P;2018;590000618;590782215;N9999;23;1;23.69;1;;;
SMURSAMU_P;2018;590000758;590782637;N1220;1;1;1.2;1;;;
SMURSAMU_P;2018;590000758;590782637;N2120;0;2;0.3;1;;;
SMURSAMU_P;2018;590000758;590782637;N2223;4;3;4.94;0;;;
SMURSAMU_P;2018;590000758;590782637;N2500;1;1;1.5;;;;
SMURSAMU_P;2018;590000758;590782637;N5140;4;1;4.21;0;;;
SMURSAMU_P;2018;590000758;590782637;N9999;10;8;12.15;0;;;
SMURSAMU_P;2018;590001004;590783239;M9999;14;3;7;1;;;
SMURSAMU_P;2018;590001004;590783239;N2223;2;1;5.08;;;;
SMURSAMU_P;2018;590001004;590783239;N2500;3;;2.68;;;;
SMURSAMU_P;2018;590001004;590783239;N5140;2;;2;;;;
SMURSAMU_P;2018;590001004;590783239;N9999;7;1;9.77;;;;
SMURSAMU_P;2018;590796975;590780193;M1140;4;;3.09;;;;
SMURSAMU_P;2018;590796975;590780193;M9999;19;1;15.79;;21;;13.3
SMURSAMU_P;2018;590796975;590780193;N1220;2;0;1.52;;62;27;74.12
SMURSAMU_P;2018;590796975;590780193;N2120;2;0;2;;2;0;2.88
SMURSAMU_P;2018;590796975;590780193;N2223;20;9;25.92;;1;0;0.33
SMURSAMU_P;2018;590796975;590780193;N2500;0;0;0;;5;1;5.47
SMURSAMU_P;2018;590796975;590780193;N5140;25;1;24.9;;0;0;0
SMURSAMU_P;2018;590796975;590780193;N9999;52;11;56.42;;71;28;83.29
SMURSAMU_P;2018;590801106;590782421;M9999;4;0;4;1;;;
SMURSAMU_P;2018;590801106;590782421;N2223;2;8;6.48;0;;;
SMURSAMU_P;2018;590801106;590782421;N2500;1;5;4.58;;;;
SMURSAMU_P;2018;590801106;590782421;N5140;3;0;3;0;;;
SMURSAMU_P;2018;590801106;590782421;N9999;6;13;14.06;;;;
SMURSAMU_P;2018;590804696;590781902;M9999;17;1;4.8;1;;;
SMURSAMU_P;2018;590804696;590781902;N2120;;1;0.25;1;;;
SMURSAMU_P;2018;590804696;590781902;N2223;2;5;4.84;1;;;
SMURSAMU_P;2018;590804696;590781902;N2500;1;;1;;;;
SMURSAMU_P;2018;590804696;590781902;N5140;5;;5.25;0;;;
SMURSAMU_P;2018;590804696;590781902;N9999;8;6;11.34;1;;;
SMURSAMU_P;2018;600000053;600101984;M9999;4;2;4.9;0;;;
SMURSAMU_P;2018;600000053;600101984;N1220;;1;0.2;1;;;
SMURSAMU_P;2018;600000053;600101984;N2120;;1;0.1;1;;;
SMURSAMU_P;2018;600000053;600101984;N2223;3;0;3.53;1;;;
SMURSAMU_P;2018;600000053;600101984;N2500;1;;1;;;;
SMURSAMU_P;2018;600000053;600101984;N5140;5;;4.12;0;;;
SMURSAMU_P;2018;600000053;600101984;N9999;9;2;8.95;1;;;
SMURSAMU_P;2018;600000186;600100648;N5140;6;;6.07;1;;;
SMURSAMU_P;2018;600000186;600100648;N9999;6;;6.07;1;;;
SMURSAMU_P;2018;600000194;600100713;M9999;7;7;7.16;1;10;13;9.94
SMURSAMU_P;2018;600000194;600100713;MREG;;;;1;;;
SMURSAMU_P;2018;600000194;600100713;N1220;;;;0;23;2;22.92
SMURSAMU_P;2018;600000194;600100713;N2120;1;;1;0;;;
SMURSAMU_P;2018;600000194;600100713;N2223;17;;16.93;1;1;;0.26
SMURSAMU_P;2018;600000194;600100713;N2500;3;;2.6;;2;;2
SMURSAMU_P;2018;600000194;600100713;N5140;14;;13.34;0;;;
SMURSAMU_P;2018;600000194;600100713;N9999;35;;33.87;1;26;2;25.18
SMURSAMU_P;2018;600000285;600100721;M9999;2;4;2;1;;;
SMURSAMU_P;2018;600000285;600100721;N2500;3;0;3;;;;
SMURSAMU_P;2018;600000285;600100721;N5140;3;0;2.83;0;;;
SMURSAMU_P;2018;600000285;600100721;N9999;6;0;5.83;;;;
SMURSAMU_P;2018;600000467;600101984;M9999;5;;5.21;0;;;
SMURSAMU_P;2018;600000467;600101984;N2120;;1;0.25;1;;;
SMURSAMU_P;2018;600000467;600101984;N2223;2;1;2.7;1;;;
SMURSAMU_P;2018;600000467;600101984;N5140;8;1;8.46;1;;;
SMURSAMU_P;2018;600000467;600101984;N9999;10;3;11.41;1;;;
SMURSAMU_P;2018;600113476;600100721;M9999;16;8;8.19;;;;
SMURSAMU_P;2018;600113476;600100721;N2223;9;1;9.59;;;;
SMURSAMU_P;2018;600113476;600100721;N5140;10;1;10.96;;;;
SMURSAMU_P;2018;610000044;610780074;M9999;1;4;2.4;1;0;0;0
SMURSAMU_P;2018;610000044;610780074;N2120;1;0;0.36;1;0;0;0
SMURSAMU_P;2018;610000044;610780074;N2223;18;1;6.22;1;0;0;0
SMURSAMU_P;2018;610000044;610780074;N5140;7;0;3.45;0;0;0;0
SMURSAMU_P;2018;610000044;610780074;N9999;26;1;10.02;1;0;;0
SMURSAMU_P;2018;610000051;610780082;N1220;;1;0.4;;15;1;15.97
SMURSAMU_P;2018;610000051;610780082;N2120;;1;0.5;;;1;0.5
SMURSAMU_P;2018;610000051;610780082;N2223;;40;13.63;;;;
SMURSAMU_P;2018;610000051;610780082;N5140;14;;14.43;;;;
SMURSAMU_P;2018;610000051;610780082;N9999;14;58;30.47;;17;3;18.27
SMURSAMU_P;2018;610000069;610780090;M9999;2;;2.38;1;;;
SMURSAMU_P;2018;610000069;610780090;N1220;;1;0.2;1;;;
SMURSAMU_P;2018;610000069;610780090;N2120;;1;0.8;1;;;
SMURSAMU_P;2018;610000069;610780090;N2223;4;1;4.8;1;;;
SMURSAMU_P;2018;610000069;610780090;N5140;3;;3;;;;
SMURSAMU_P;2018;610000069;610780090;N9999;7;3;8.8;;;;
SMURSAMU_P;2018;610000077;610780124;M9999;3;2;1.6;1;;;
SMURSAMU_P;2018;610000077;610780124;N1220;;1;0.1;1;;;
SMURSAMU_P;2018;610000077;610780124;N2120;;1;0.1;1;;;
SMURSAMU_P;2018;610000077;610780124;N2223;;4;1.6;1;;;
SMURSAMU_P;2018;610000077;610780124;N5140;;3;3;;;;
SMURSAMU_P;2018;610000077;610780124;N9999;;9;4.8;1;;;
SMURSAMU_P;2018;610000119;610780165;M9999;4;1;1.11;1;0;0;0
SMURSAMU_P;2018;610000119;610780165;N2223;2;0;2;1;0;0;0
SMURSAMU_P;2018;610000119;610780165;N2500;7;1;2.43;;0;0;0
SMURSAMU_P;2018;610000119;610780165;N5140;3;0;0.9;1;0;0;0
SMURSAMU_P;2018;610000119;610780165;N9999;12;1;5.33;1;0;0;0
SMURSAMU_P;2018;610780108;610790594;M9999;4;3;1;;;;
SMURSAMU_P;2018;610780108;610790594;N2223;;9;3;;;;
SMURSAMU_P;2018;610780108;610790594;N2500;;9;3;;;;
SMURSAMU_P;2018;610780108;610790594;N9999;;18;6;;;;
SMURSAMU_P;2018;610780116;610790594;M9999;5;3;3.47;1;;;
SMURSAMU_P;2018;610780116;610790594;N2120;;1;0.13;1;;;
SMURSAMU_P;2018;610780116;610790594;N2223;;8;3;1;;;
SMURSAMU_P;2018;610780116;610790594;N2500;;9;3;;;;
SMURSAMU_P;2018;610780116;610790594;N9999;;18;6.13;1;;;
SMURSAMU_P;2018;620000034;620100057;M9999;;28;16.42;1;;19;13.77
SMURSAMU_P;2018;620000034;620100057;MREG;;28;16.42;1;;19;13.77
SMURSAMU_P;2018;620000034;620100057;N1220;;;;0;52;3;46.35
SMURSAMU_P;2018;620000034;620100057;N2120;1;;1;0;1;;0.5
SMURSAMU_P;2018;620000034;620100057;N2223;14;7;15.61;;;;
SMURSAMU_P;2018;620000034;620100057;N2500;1;;1.08;;4;;4
SMURSAMU_P;2018;620000034;620100057;N2620;1;;1;;;;
SMURSAMU_P;2018;620000034;620100057;N5140;15;;13.64;0;;;
SMURSAMU_P;2018;620000034;620100057;N9999;34;7;35.56;0;57;3;50.85
SMURSAMU_P;2018;620000224;620100651;N1220;;1;0.04;;;;
SMURSAMU_P;2018;620000224;620100651;N2223;7;1;7.04;;;;
SMURSAMU_P;2018;620000224;620100651;N5140;6;;5.66;;;;
SMURSAMU_P;2018;620000224;620100651;N9999;15;2;12.74;;;;
SMURSAMU_P;2018;620000257;620100685;M9999;7;;6.5;;;;
SMURSAMU_P;2018;620000257;620100685;N2223;6;9;9.64;;;;
SMURSAMU_P;2018;620000257;620100685;N2500;4;;4;;;;
SMURSAMU_P;2018;620000257;620100685;N5140;6;;5.41;;;;
SMURSAMU_P;2018;620000257;620100685;N9999;16;9;20.16;;;;
SMURSAMU_P;2018;620000323;620101337;M9999;0;24;5.13;1;;;
SMURSAMU_P;2018;620000323;620101337;N2120;;;0.02;1;;;
SMURSAMU_P;2018;620000323;620101337;N2223;;53;3.14;1;;;
SMURSAMU_P;2018;620000323;620101337;N2500;;10;2.22;;;;
SMURSAMU_P;2018;620000323;620101337;N9999;0;63;5.38;;;;
SMURSAMU_P;2018;620000349;620101360;M9999;;8;3.35;1;;;
SMURSAMU_P;2018;620000349;620101360;N2223;7;;5.53;;;;
SMURSAMU_P;2018;620000349;620101360;N2500;1;;1;;;;
SMURSAMU_P;2018;620000349;620101360;N5140;5;;5;;;;
SMURSAMU_P;2018;620000349;620101360;N9999;13;;11.53;;;;
SMURSAMU_P;2018;620000653;620103440;M9999;;17;5;;;;
SMURSAMU_P;2018;620000653;620103440;N2223;;5;1.76;;;;
SMURSAMU_P;2018;620000653;620103440;N9999;;5;1.76;;;;
SMURSAMU_P;2018;620003202;620103432;M9999;2;;2;;;;
SMURSAMU_P;2018;620003202;620103432;N2223;1;3;3.77;;;;
SMURSAMU_P;2018;620003202;620103432;N5140;2;;1.92;;;;
SMURSAMU_P;2018;620003202;620103432;N9999;3;6;5.69;;;;
SMURSAMU_P;2018;630000404;630780989;M9999;9;;6.4;1;2;;1.6
SMURSAMU_P;2018;630000404;630780989;MREG;2;;1.55;;2;;1.6
SMURSAMU_P;2018;630000404;630780989;N1220;;;0.25;0;26;;25.34
SMURSAMU_P;2018;630000404;630780989;N2120;1;;1;0;;;
SMURSAMU_P;2018;630000404;630780989;N2223;18;1;15.64;0;1;;0.24
SMURSAMU_P;2018;630000404;630780989;N2500;;;;;;;0.68
SMURSAMU_P;2018;630000404;630780989;N5140;20;;19.95;0;;;
SMURSAMU_P;2018;630000404;630780989;N9999;40;1;38.25;0;27;;26.26
SMURSAMU_P;2018;630000412;630780997;M9999;;5;1.4;1;;;
SMURSAMU_P;2018;630000412;630780997;N2120;;1;0.15;1;;;
SMURSAMU_P;2018;630000412;630780997;N2223;4;1;4.6;0;;;
SMURSAMU_P;2018;630000412;630780997;N2500;4;2;5.6;;;;
SMURSAMU_P;2018;630000412;630780997;N9999;8;4;10.35;1;;;
SMURSAMU_P;2018;630000420;630781003;M9999;7;5;9.8;1;;;
SMURSAMU_P;2018;630000420;630781003;N2120;0;1;0.1;1;;;
SMURSAMU_P;2018;630000420;630781003;N5140;4;3;6.09;1;;;
SMURSAMU_P;2018;630000420;630781003;N9999;4;4;6.19;1;;;
SMURSAMU_P;2018;630000438;630781011;M9999;3;6;8.9;1;;;
SMURSAMU_P;2018;630000438;630781011;N2120;1;0;1;;;;
SMURSAMU_P;2018;630000438;630781011;N2223;16;3;18.4;;;;
SMURSAMU_P;2018;630000438;630781011;N5140;10;0;10;;;;
SMURSAMU_P;2018;630000438;630781011;N9999;27;3;29.4;;;;
SMURSAMU_P;2018;630000446;630781029;M1140;;;;1;;;
SMURSAMU_P;2018;630000446;630781029;M9999;6;2;3.33;1;;;
SMURSAMU_P;2018;630000446;630781029;MREG;;;;1;;;
SMURSAMU_P;2018;630000446;630781029;N1220;;;;1;;;
SMURSAMU_P;2018;630000446;630781029;N2120;1;;0.1;1;;;
SMURSAMU_P;2018;630000446;630781029;N2223;4;;4;1;;;
SMURSAMU_P;2018;630000446;630781029;N2500;5;1;6.49;;;;
SMURSAMU_P;2018;630000446;630781029;N2620;;;;1;;;
SMURSAMU_P;2018;630000446;630781029;N3120;;;;1;;;
SMURSAMU_P;2018;630000446;630781029;N5140;;;;1;;;
SMURSAMU_P;2018;630000446;630781029;N9999;10;1;10.59;1;;;
SMURSAMU_P;2018;640000162;640780417;M9999;5;1;6.38;;4;1;4.5
SMURSAMU_P;2018;640000162;640780417;N1220;;;;;15;1;14.59
SMURSAMU_P;2018;640000162;640780417;N2223;7;2;8.34;;;;0.13
SMURSAMU_P;2018;640000162;640780417;N2500;2;;2;;1;;0.46
SMURSAMU_P;2018;640000162;640780417;N5140;9;;7.93;;;;
SMURSAMU_P;2018;640000162;640780417;N9999;18;2;18.27;;16;1;15.18
SMURSAMU_P;2018;640000402;640780813;M9999;1;9;2.48;0;;;
SMURSAMU_P;2018;640000402;640780813;N1220;;4;0.25;0;;;
SMURSAMU_P;2018;640000402;640780813;N2120;0;1;0.5;0;;;
SMURSAMU_P;2018;640000402;640780813;N2223;6;;6.24;0;;;
SMURSAMU_P;2018;640000402;640780813;N2500;1;;1.03;;;;
SMURSAMU_P;2018;640000402;640780813;N5140;6;;6;0;;;
SMURSAMU_P;2018;640000402;640780813;N9999;13;5;14.02;0;;;
SMURSAMU_P;2018;640000410;640780821;M9999;2;4;3.6;1;;;
SMURSAMU_P;2018;640000410;640780821;N1220;0;1;0.1;;;;
SMURSAMU_P;2018;640000410;640780821;N2120;0;1;0.15;1;;;
SMURSAMU_P;2018;640000410;640780821;N2223;4;1;4.5;1;;;
SMURSAMU_P;2018;640000410;640780821;N5140;6;0;6;1;;;
SMURSAMU_P;2018;640000410;640780821;N9999;10;3;10.75;;;;
SMURSAMU_P;2018;640000600;640781290;M9999;13;2;10.8;;7;1;5.45
SMURSAMU_P;2018;640000600;640781290;N1220;;;;;15;2;16.5
SMURSAMU_P;2018;640000600;640781290;N2120;;1;0.4;;;1;0.4
SMURSAMU_P;2018;640000600;640781290;N2223;11;2;11.7;1;;;
SMURSAMU_P;2018;640000600;640781290;N3120;;1;0.05;1;;;
SMURSAMU_P;2018;640000600;640781290;N5140;13;;13;0;;;
SMURSAMU_P;2018;640000600;640781290;N9999;24;4;25.61;;15;3;16.9
SMURSAMU_P;2018;650000045;650780158;M9999;12;1;3.8;1;;;
SMURSAMU_P;2018;650000045;650780158;N2223;21;;6;1;;;
SMURSAMU_P;2018;650000045;650780158;N9999;21;;6;;;;
SMURSAMU_P;2018;650000417;650783160;N1220;;;;0;11;0;11.86
SMURSAMU_P;2018;650000417;650783160;N2120;0;2;0.16;0;0;2;0.11
SMURSAMU_P;2018;650000417;650783160;N2223;5;2;6;0;;;
SMURSAMU_P;2018;650000417;650783160;N2500;;;;;1;0;1
SMURSAMU_P;2018;650000417;650783160;N9999;5;4;6.16;0;12;2;12.6
SMURSAMU_P;2018;650005606;650783160;M9999;;17;4.11;1;;;
SMURSAMU_P;2018;650005606;650783160;N1220;;2;1.29;1;;;
SMURSAMU_P;2018;650005606;650783160;N2120;1;;1;1;;;
SMURSAMU_P;2018;650005606;650783160;N2223;7;5;8.31;1;;;
SMURSAMU_P;2018;650005606;650783160;N2500;2;;1.98;;;;
SMURSAMU_P;2018;650005606;650783160;N9999;10;7;12.58;;;;
SMURSAMU_P;2018;650784218;650780174;M9999;3;8;4.75;1;;;
SMURSAMU_P;2018;650784218;650780174;N1220;;1;0.25;1;;;
SMURSAMU_P;2018;650784218;650780174;N2120;;2;0.6;1;;;
SMURSAMU_P;2018;650784218;650780174;N2223;3;1;3.8;1;;;
SMURSAMU_P;2018;650784218;650780174;N9999;3;4;4.65;1;;;
SMURSAMU_P;2018;660000084;660780180;M9999;34;1;11.94;;;;
SMURSAMU_P;2018;660000084;660780180;N1220;;;;;1;;1
SMURSAMU_P;2018;660000084;660780180;N2120;;1;0.25;;;;
SMURSAMU_P;2018;660000084;660780180;N2223;7;1;7.5;;;;
SMURSAMU_P;2018;660000084;660780180;N5140;15;1;13.5;;;;
SMURSAMU_P;2018;660000084;660780180;N9999;22;3;21.5;;1;;1
SMURSAMU_P;2018;660008947;660780180;M9999;;;;;23;1;2.74
SMURSAMU_P;2018;660008947;660780180;N1220;;;;;29;1;29.8
SMURSAMU_P;2018;660008947;660780180;N2120;;;;;;1;0.25
SMURSAMU_P;2018;660008947;660780180;N9999;;;;;29;2;30.05
SMURSAMU_P;2018;660010117;660780180;M9999;11;;1.25;;;;
SMURSAMU_P;2018;670000025;670780055;M9999;7;58;16.84;1;8;55;9.39
SMURSAMU_P;2018;670000025;670780055;MREG;;;;;8;27;8.28
SMURSAMU_P;2018;670000025;670780055;N1220;33;3;31.95;0;;;
SMURSAMU_P;2018;670000025;670780055;N2120;1;;1;0;;;
SMURSAMU_P;2018;670000025;670780055;N2223;27;4;28.22;0;;;
SMURSAMU_P;2018;670000025;670780055;N2500;3;1;2.86;;;;
SMURSAMU_P;2018;670000025;670780055;N5140;22;3;24.01;0;;;
SMURSAMU_P;2018;670000025;670780055;N9999;89;11;90.21;0;;;
SMURSAMU_P;2018;670000157;670780337;M9999;5;1;5.5;1;;;
SMURSAMU_P;2018;670000157;670780337;N1220;;1;0.2;1;;;
SMURSAMU_P;2018;670000157;670780337;N2120;;1;0.35;1;;;
SMURSAMU_P;2018;670000157;670780337;N2223;5;2;6;1;;;
SMURSAMU_P;2018;670000157;670780337;N5140;5;2;6;1;;;
SMURSAMU_P;2018;670000157;670780337;N9999;10;6;12.55;1;;;
SMURSAMU_P;2018;670000165;670780345;M9999;4;1;4.5;0;;;
SMURSAMU_P;2018;670000165;670780345;N1220;3;0;0.75;0;;;
SMURSAMU_P;2018;670000165;670780345;N2120;1;0;0.25;0;;;
SMURSAMU_P;2018;670000165;670780345;N2223;17;8;6;0;;;
SMURSAMU_P;2018;670000165;670780345;N5140;5;0;5.95;0;;;
SMURSAMU_P;2018;670000165;670780345;N9999;26;8;12.95;0;;;
SMURSAMU_P;2018;670000272;670780543;M9999;0;4;1.95;1;;;
SMURSAMU_P;2018;670000272;670780543;N2120;0;1;0.1;1;;;
SMURSAMU_P;2018;670000272;670780543;N2223;4;4;5.89;0;;;
SMURSAMU_P;2018;670000272;670780543;N9999;4;5;5.99;;;;
SMURSAMU_P;2018;670000397;670017755;M9999;3;5;5.31;;;;
SMURSAMU_P;2018;670000397;670017755;N2120;;1;0.1;;;;
SMURSAMU_P;2018;670000397;670017755;N2223;5;1;4.49;;;;
SMURSAMU_P;2018;670000397;670017755;N3120;;1;0.4;;;;
SMURSAMU_P;2018;670000397;670017755;N9999;5;3;4.99;;;;
SMURSAMU_P;2018;670783273;670780055;M1140;3;;1.5;0;;;
SMURSAMU_P;2018;670783273;670780055;M9999;3;;1.5;0;;;
SMURSAMU_P;2018;670783273;670780055;N2223;;1;0.8;;;;
SMURSAMU_P;2018;670783273;670780055;N2500;3;;3;;;;
SMURSAMU_P;2018;680000684;680000973;M9999;23;4;24.67;1;2;;2
SMURSAMU_P;2018;680000684;680000973;MREG;23;4;24.67;1;2;;2
SMURSAMU_P;2018;680000684;680000973;N1220;;1;0.3;;;;
SMURSAMU_P;2018;680000684;680000973;N2223;7;5;11.02;;;;
SMURSAMU_P;2018;680000684;680000973;N5140;12;;12;;;;
SMURSAMU_P;2018;680000684;680000973;N9999;19;6;23.32;;;;
SMURSAMU_P;2018;680004546;680020336;M9999;0;30;7.2;1;0;30;3.6
SMURSAMU_P;2018;680004546;680020336;MREG;0;25;5.41;1;0;25;1.82
SMURSAMU_P;2018;680004546;680020336;N1220;;;;;24;1;23.38
SMURSAMU_P;2018;680004546;680020336;N2120;;1;0.5;0;;1;0.5
SMURSAMU_P;2018;680004546;680020336;N2223;3;23;19.6;1;;;
SMURSAMU_P;2018;680004546;680020336;N9999;3;24;20.1;;24;2;23.88
SMURSAMU_P;2018;690000575;690782222;M9999;;15;2.75;1;;;
SMURSAMU_P;2018;690000575;690782222;N1220;3;2;3.27;1;;;
SMURSAMU_P;2018;690000575;690782222;N2223;;52;2.96;1;;;
SMURSAMU_P;2018;690000575;690782222;N2500;2;3;2.96;;;;
SMURSAMU_P;2018;690000575;690782222;N9999;5;57;9.19;1;;;
SMURSAMU_P;2018;690000625;690782271;M9999;7;2;1.76;1;;;
SMURSAMU_P;2018;690000625;690782271;N2223;13;2;2.71;1;;;
SMURSAMU_P;2018;690000625;690782271;N9999;13;2;2.71;1;;;
SMURSAMU_P;2018;690041108;690781810;M9999;1;;0.6;0;;;
SMURSAMU_P;2018;690783154;690781810;M1140;;;0.25;0;;;0.1
SMURSAMU_P;2018;690783154;690781810;M9999;19;6;17.39;0;2;16;5.32
SMURSAMU_P;2018;690783154;690781810;N1220;1;1;1.5;0;33;2;28.24
SMURSAMU_P;2018;690783154;690781810;N2120;2;;1.75;0;;;
SMURSAMU_P;2018;690783154;690781810;N2223;39;2;37.48;0;1;;0.5
SMURSAMU_P;2018;690783154;690781810;N2500;2;;2;;13;;12.45
SMURSAMU_P;2018;690783154;690781810;N5140;42;1;43.4;0;;;
SMURSAMU_P;2018;690783154;690781810;N9999;88;5;89.05;0;49;2;44.08
SMURSAMU_P;2018;690784137;690781810;M9999;6;;5.49;0;;;
SMURSAMU_P;2018;690784152;690781810;M9999;;;1.15;;;;
SMURSAMU_P;2018;700000011;700780026;M9999;4;2;5;1;;;
SMURSAMU_P;2018;700000011;700780026;N2120;;;;1;;;
SMURSAMU_P;2018;700000011;700780026;N2223;2;3;4.4;1;;;
SMURSAMU_P;2018;700000011;700780026;N2500;6;;5.46;;;;
SMURSAMU_P;2018;700000011;700780026;N9999;8;3;9.86;1;;;
SMURSAMU_P;2018;700000029;700004591;M9999;5;1;5.6;;;;
SMURSAMU_P;2018;700000029;700004591;MREG;5;1;5.6;;;;
SMURSAMU_P;2018;700000029;700004591;N1220;;;;;;1;0.17
SMURSAMU_P;2018;700000029;700004591;N2120;;1;0.12;;;1;0.1
SMURSAMU_P;2018;700000029;700004591;N2223;4;2;5.6;;;1;0.8
SMURSAMU_P;2018;700000029;700004591;N5140;4;6;8.77;;;;
SMURSAMU_P;2018;700000029;700004591;N9999;9;9;14.49;;;3;1.07
SMURSAMU_P;2018;700780059;700004591;M9999;2;1;2.33;;;;
SMURSAMU_P;2018;700780059;700004591;MREG;2;1;2.33;;;;
SMURSAMU_P;2018;700780059;700004591;N2120;;1;0.12;;;;
SMURSAMU_P;2018;700780059;700004591;N2223;2;1;2.33;;;;
SMURSAMU_P;2018;700780059;700004591;N9999;2;2;2.45;;;;
SMURSAMU_P;2018;700780208;700004591;M9999;5;1;5.6;1;;;
SMURSAMU_P;2018;700780208;700004591;N2120;;1;0.12;;;;
SMURSAMU_P;2018;700780208;700004591;N2223;6;2;5.6;1;;;
SMURSAMU_P;2018;700780208;700004591;N9999;6;3;5.72;;;;
SMURSAMU_P;2018;710010067;710780644;M9999;;;5.4;1;;;
SMURSAMU_P;2018;710010067;710780644;N2223;3;;2;;;;
SMURSAMU_P;2018;710010067;710780644;N5140;8;;7.5;;;;
SMURSAMU_P;2018;710010067;710780644;N9999;11;;9.5;;;;
SMURSAMU_P;2018;710010786;710781451;M9999;16;2;5.49;1;;;
SMURSAMU_P;2018;710010786;710781451;N1220;1;1;1.85;1;;;
SMURSAMU_P;2018;710010786;710781451;N2120;1;;0.88;1;;;
SMURSAMU_P;2018;710010786;710781451;N2223;17;2;18.76;1;;;
SMURSAMU_P;2018;710010786;710781451;N2620;10;;7.61;1;;;
SMURSAMU_P;2018;710010786;710781451;N9999;29;3;29.1;1;;;
SMURSAMU_P;2018;710978263;710780958;M9999;7;3;4.68;1;8;5;3.7
SMURSAMU_P;2018;710978263;710780958;MREG;7;3;4.68;1;8;5;3.7
SMURSAMU_P;2018;710978263;710780958;N1220;1;;0.33;;18;4;19.91
SMURSAMU_P;2018;710978263;710780958;N2120;;1;0.4;;1;;0.4
SMURSAMU_P;2018;710978263;710780958;N2500;;2;2;;;;
SMURSAMU_P;2018;710978263;710780958;N5140;7;1;7.54;;;;
SMURSAMU_P;2018;710978263;710780958;N9999;8;4;10.27;;19;4;20.31
SMURSAMU_P;2018;710978289;710780263;M9999;17;8;6.2;;;;
SMURSAMU_P;2018;710978289;710780263;N2120;1;;0.5;1;;;
SMURSAMU_P;2018;710978289;710780263;N2223;10;;6.7;;;;
SMURSAMU_P;2018;710978289;710780263;N2500;12;6;12.11;;;;
SMURSAMU_P;2018;710978289;710780263;N5140;3;5;7.08;;;;
SMURSAMU_P;2018;710978289;710780263;N9999;26;11;26.39;;;;
SMURSAMU_P;2018;710978313;710976705;M9999;4;3;0.91;1;;;
SMURSAMU_P;2018;710978313;710976705;N1220;0;;0;1;;;
SMURSAMU_P;2018;710978313;710976705;N2120;1;;0.21;1;;;
SMURSAMU_P;2018;710978313;710976705;N2223;19;1;6.09;1;;;
SMURSAMU_P;2018;710978313;710976705;N9999;22;1;6.3;1;;;
SMURSAMU_P;2018;710978347;570010181;M9999;8;3;10.02;1;;;
SMURSAMU_P;2018;720000033;720000025;M9999;0;26;9.49;;0;26;4.74
SMURSAMU_P;2018;720000033;720000025;N1220;0;2;0.6;;17;12;22.01
SMURSAMU_P;2018;720000033;720000025;N2120;0;1;0.46;;0;1;0.37
SMURSAMU_P;2018;720000033;720000025;N2223;;34;11.63;;;;
SMURSAMU_P;2018;720000033;720000025;N2500;0;1;0.92;;2;3;3.61
