BOR;AN;nofinesset;nofinessej;PERSO;EFFPLS;EFFPAS;ETPS;NBLIB
HAD_P;2020;170000103;170780175;NAUT;4;2;3.21;3
HAD_P;2020;180000010;180000028;M9999;;2;1.01;
HAD_P;2020;180000010;180000028;Mcoor;;2;1.01;
HAD_P;2020;180000010;180000028;N2120;1;;0.98;
HAD_P;2020;180000010;180000028;N2210;8;1;8.39;130
HAD_P;2020;180000010;180000028;N2510;9;1;9.78;
HAD_P;2020;180000010;180000028;N3120;;1;0.32;
HAD_P;2020;180000010;180000028;N9999;19;4;21.27;130
HAD_P;2020;180000010;180000028;NAUT;1;1;1.8;
HAD_P;2020;180008278;750056335;M3050;;1;0.1;
HAD_P;2020;180008278;750056335;M9999;;4;1.54;
HAD_P;2020;180008278;750056335;Mcoor;;3;1.44;
HAD_P;2020;180008278;750056335;N2120;1;;0.4;
HAD_P;2020;180008278;750056335;N2510;8;;9.21;
HAD_P;2020;180008278;750056335;N3120;;1;0.4;
HAD_P;2020;180008278;750056335;N9999;14;1;16.22;
HAD_P;2020;180008278;750056335;Ncoor;5;;6.21;
HAD_P;2020;190000026;190000059;M9999;2;;0.38;
HAD_P;2020;190000026;190000059;Mcoor;2;;0.38;
HAD_P;2020;190000026;190000059;N2120;;1;0.5;
HAD_P;2020;190000026;190000059;N2210;21;3;22.83;
HAD_P;2020;190000026;190000059;N2510;20;;19.08;
HAD_P;2020;190000026;190000059;N2710;;1;0.72;
HAD_P;2020;190000026;190000059;N9999;43;5;45.23;
HAD_P;2020;190000026;190000059;NAUT;2;;2.1;
HAD_P;2020;190010629;190010579;M9999;;1;0.8;
HAD_P;2020;190010629;190010579;Mcoor;;1;0.8;
HAD_P;2020;190010629;190010579;N2120;1;;1;
HAD_P;2020;190010629;190010579;N3120;;1;0.8;
HAD_P;2020;190010629;190010579;N9999;3;4;5.8;
HAD_P;2020;190010629;190010579;Ncoor;2;3;4;
HAD_P;2020;210003059;210987400;M3050;;1;0.4;
HAD_P;2020;210003059;210987400;M9999;1;3;1.85;
HAD_P;2020;210003059;210987400;Mcoor;1;2;1.45;
HAD_P;2020;210003059;210987400;N2210;25;5;34.25;
HAD_P;2020;210003059;210987400;N2510;4;3;8.6;
HAD_P;2020;210003059;210987400;N2710;;1;0.4;
HAD_P;2020;210003059;210987400;N3120;;2;1.5;
HAD_P;2020;210003059;210987400;N9999;38;13;52.96;
HAD_P;2020;210003059;210987400;NAUT;4;2;5.56;
HAD_P;2020;210003059;210987400;Ncoor;5;;2.65;
HAD_P;2020;210780789;210003208;M3050;;1;0.1;93
HAD_P;2020;210780789;210003208;M9999;1;1;1.1;93
HAD_P;2020;210780789;210003208;Mcoor;1;;1;
HAD_P;2020;210780789;210003208;N2210;3;;2.84;151
HAD_P;2020;210780789;210003208;N2410;;;;63
HAD_P;2020;210780789;210003208;N2510;6;1;6.72;
HAD_P;2020;210780789;210003208;N2710;;1;0.2;
HAD_P;2020;210780789;210003208;N9999;10;2;10.76;214
HAD_P;2020;210780789;210003208;Ncoor;1;;1;
HAD_P;2020;210987657;210012175;M9999;;2;0.33;
HAD_P;2020;210987657;210012175;MAUT;;2;0.33;
HAD_P;2020;210987657;210012175;N2120;1;;1;
HAD_P;2020;210987657;210012175;N2210;9;;7.96;
HAD_P;2020;210987657;210012175;N2510;4;;3.91;
HAD_P;2020;210987657;210012175;N9999;14;1;13.73;
HAD_P;2020;210987657;210012175;NAUT;;1;0.86;
HAD_P;2020;210987731;210780417;M9999;;1;0.5;
HAD_P;2020;210987731;210780417;Mcoor;;1;0.5;
HAD_P;2020;210987731;210780417;N2120;1;;1;
HAD_P;2020;210987731;210780417;N2210;6;;6;
HAD_P;2020;210987731;210780417;N2510;2;;2;
HAD_P;2020;210987731;210780417;N9999;10;;9.9;
HAD_P;2020;210987731;210780417;NAUT;1;;0.9;
HAD_P;2020;220000368;220000103;M9999;1;;1.13;
HAD_P;2020;220000368;220000103;Mcoor;1;;1.13;
HAD_P;2020;220000368;220000103;N2120;;2;0.75;
HAD_P;2020;220000368;220000103;N2210;2;1;2.75;
HAD_P;2020;220000368;220000103;N2510;5;5;8.94;
HAD_P;2020;220000368;220000103;N2710;;1;0.2;
HAD_P;2020;220000368;220000103;N3120;;1;0.28;
HAD_P;2020;220000368;220000103;N9999;7;12;14;
HAD_P;2020;220000368;220000103;NAUT;;2;1.08;
HAD_P;2020;220000541;220000152;M9999;;1;0.62;
HAD_P;2020;220000541;220000152;Mcoor;;1;0.62;
HAD_P;2020;220000541;220000152;N2120;;;0.2;
HAD_P;2020;220000541;220000152;N2210;2;1;2.47;
HAD_P;2020;220000541;220000152;N2510;3;3;4.25;
HAD_P;2020;220000541;220000152;N9999;5;6;7.78;
HAD_P;2020;220000541;220000152;NAUT;;2;0.86;
HAD_P;2020;220019616;220019608;M3050;;;0.33;
HAD_P;2020;220019616;220019608;M9999;2;;2.85;
HAD_P;2020;220019616;220019608;Mcoor;2;;2.52;
HAD_P;2020;220019616;220019608;N2120;;;0.47;
HAD_P;2020;220019616;220019608;N2210;12;;8.83;
HAD_P;2020;220019616;220019608;N2510;15;3;17.03;
HAD_P;2020;220019616;220019608;N2710;;2;0.42;
HAD_P;2020;220019616;220019608;N3120;1;1;1.4;
HAD_P;2020;220019616;220019608;N9999;32;8;36.33;
HAD_P;2020;220019616;220019608;NAUT;3;1;7.08;
HAD_P;2020;220019616;220019608;Ncoor;1;1;1.1;
HAD_P;2020;220020341;350000626;M3050;;;0.13;
HAD_P;2020;220020341;350000626;M9999;1;1;1.35;
HAD_P;2020;220020341;350000626;Mcoor;1;1;1.22;
HAD_P;2020;220020341;350000626;N2120;;;0.19;
HAD_P;2020;220020341;350000626;N2210;3;;1.5;
HAD_P;2020;220020341;350000626;N2510;7;;6.16;
HAD_P;2020;220020341;350000626;N2710;;;0.18;
HAD_P;2020;220020341;350000626;N3120;;;0.25;
HAD_P;2020;220020341;350000626;N9999;13;;13.05;
HAD_P;2020;220020341;350000626;NAUT;1;;2.77;
HAD_P;2020;220020341;350000626;Ncoor;2;;2;
HAD_P;2020;230782617;920028560;M3050;;;;17
HAD_P;2020;230782617;920028560;M9999;1;;0.82;48
HAD_P;2020;230782617;920028560;MAUT;;;;31
HAD_P;2020;230782617;920028560;Mcoor;1;;0.82;
HAD_P;2020;230782617;920028560;N2120;1;;1;
HAD_P;2020;230782617;920028560;N2210;4;;4.03;106
HAD_P;2020;230782617;920028560;N2410;;;;7
HAD_P;2020;230782617;920028560;N2460;;1;0.09;
HAD_P;2020;230782617;920028560;N2510;17;2;14.97;
HAD_P;2020;230782617;920028560;N2710;;1;0.5;
HAD_P;2020;230782617;920028560;N3120;;1;0.8;
HAD_P;2020;230782617;920028560;N9999;22;5;21.39;113
HAD_P;2020;240000489;240000117;M9999;1;1;1.5;
HAD_P;2020;240000489;240000117;MAUT;;1;0.5;
HAD_P;2020;240000489;240000117;Mcoor;1;;1;
HAD_P;2020;240000489;240000117;N2120;1;0;1;
HAD_P;2020;240000489;240000117;N2210;15;6;19.77;0
HAD_P;2020;240000489;240000117;N2510;8;1;9.15;
HAD_P;2020;240000489;240000117;N9999;25;7;30.92;0
HAD_P;2020;240000489;240000117;NAUT;1;0;1;0
HAD_P;2020;240000687;240000448;M9999;1;2;1.08;88
HAD_P;2020;240000687;240000448;MAUT;;;;88
HAD_P;2020;240000687;240000448;Mcoor;1;2;1.08;
HAD_P;2020;240000687;240000448;N2210;9;2;10.6;208
HAD_P;2020;240000687;240000448;N2410;;;;48
HAD_P;2020;240000687;240000448;N2510;6;;6;
HAD_P;2020;240000687;240000448;N2710;;1;0.25;0
HAD_P;2020;240000687;240000448;N3120;;1;0.5;
HAD_P;2020;240000687;240000448;N9999;17;4;19.35;256
HAD_P;2020;240000687;240000448;NAUT;1;;1;0
HAD_P;2020;240000687;240000448;Ncoor;1;0;1;
HAD_P;2020;240011668;240000612;M9999;1;;0.58;
HAD_P;2020;240011668;240000612;Mcoor;1;;0.58;
HAD_P;2020;250012069;250017803;M9999;1;;1;
HAD_P;2020;250012069;250017803;Mcoor;1;;1;
HAD_P;2020;250012069;250017803;N2120;1;;1;
HAD_P;2020;250012069;250017803;N2210;8;;8;
HAD_P;2020;250012069;250017803;N2510;4;;4;
HAD_P;2020;250012069;250017803;N2710;;1;0.5;
HAD_P;2020;250012069;250017803;N3120;1;;0.5;
HAD_P;2020;250012069;250017803;N9999;16;3;17;
HAD_P;2020;250012069;250017803;NAUT;;2;1;
HAD_P;2020;250012069;250017803;Ncoor;2;;2;
HAD_P;2020;250016037;250017803;M9999;1;;1;
HAD_P;2020;250016037;250017803;Mcoor;1;;1;
HAD_P;2020;250016037;250017803;N2120;1;;1;
HAD_P;2020;250016037;250017803;N2210;21;;21;53
HAD_P;2020;250016037;250017803;N2410;;1;0.5;
HAD_P;2020;250016037;250017803;N2510;16;1;16.8;
HAD_P;2020;250016037;250017803;N2710;1;;1;
HAD_P;2020;250016037;250017803;N3120;1;;1;
HAD_P;2020;250016037;250017803;N9999;43;3;45.1;53
HAD_P;2020;250016037;250017803;Ncoor;3;1;3.8;
HAD_P;2020;250016045;250017803;M3050;1;;1;
HAD_P;2020;250016045;250017803;M9999;3;;3;
HAD_P;2020;250016045;250017803;Mcoor;2;;2;
HAD_P;2020;250016045;250017803;N2120;1;;1;
HAD_P;2020;250016045;250017803;N2210;22;0;22;50
HAD_P;2020;250016045;250017803;N2410;;;;16
HAD_P;2020;250016045;250017803;N2460;;;;2
HAD_P;2020;250016045;250017803;N2510;15;0;15;
HAD_P;2020;250016045;250017803;N2710;;1;0.8;
HAD_P;2020;250016045;250017803;N9999;50;1;50.8;68
HAD_P;2020;250016045;250017803;NAUT;8;;8;
HAD_P;2020;250016045;250017803;Ncoor;4;;4;
HAD_P;2020;260000138;260000047;M9999;1;0;1.05;
HAD_P;2020;260000138;260000047;Mcoor;1;0;1.05;
HAD_P;2020;260000138;260000047;N2120;1;0;1;
HAD_P;2020;260000138;260000047;N2210;1;6;5.1;
HAD_P;2020;260000138;260000047;N2510;1;0;1.17;
HAD_P;2020;260000138;260000047;N2710;0;1;0.5;
HAD_P;2020;260000138;260000047;N3120;1;0;0.99;
HAD_P;2020;260000138;260000047;N9999;6;10;11.77;
HAD_P;2020;260000138;260000047;NAUT;1;3;2.01;
HAD_P;2020;260000138;260000047;Ncoor;1;0;1;
HAD_P;2020;260000146;260000054;M3050;2;1;2.51;81
HAD_P;2020;260000146;260000054;M9999;5;10;8.31;81
HAD_P;2020;260000146;260000054;MAUT;;7;1.4;
HAD_P;2020;260000146;260000054;Mcoor;3;2;4.4;
HAD_P;2020;260000146;260000054;N2120;3;;3;
HAD_P;2020;260000146;260000054;N2210;20;11;22.61;716
HAD_P;2020;260000146;260000054;N2510;;8;5.05;
HAD_P;2020;260000146;260000054;N2710;;1;0.5;
HAD_P;2020;260000146;260000054;N3120;2;1;2.8;
HAD_P;2020;260000146;260000054;N9999;42;29;53.56;716
HAD_P;2020;260000146;260000054;NAUT;17;8;19.6;
HAD_P;2020;270000441;270000110;M9999;;1;0.32;41
HAD_P;2020;270000441;270000110;MAUT;;;;41
HAD_P;2020;270000441;270000110;Mcoor;;1;0.32;
HAD_P;2020;270000441;270000110;N2120;1;;1;
HAD_P;2020;270000441;270000110;N2210;7;;5.29;102
HAD_P;2020;270000441;270000110;N2410;;;;13
HAD_P;2020;270000441;270000110;N2460;;1;0.16;
HAD_P;2020;270000441;270000110;N2510;7;;6.85;
HAD_P;2020;270000441;270000110;N2710;;1;0.18;
HAD_P;2020;270000441;270000110;N9999;17;2;15.48;115
HAD_P;2020;270000441;270000110;NAUT;1;;1;
HAD_P;2020;270000441;270000110;Ncoor;1;;1;
HAD_P;2020;270016058;750047367;M3050;;1;0.2;
HAD_P;2020;270016058;750047367;M9999;;3;0.8;
HAD_P;2020;270016058;750047367;MAUT;;1;0.1;
HAD_P;2020;270016058;750047367;Mcoor;;1;0.5;
HAD_P;2020;270016058;750047367;N2120;1;;1;
HAD_P;2020;270016058;750047367;N2510;10;2;8.4;
HAD_P;2020;270016058;750047367;N2710;;;0.3;
HAD_P;2020;270016058;750047367;N3120;;1;0.8;
HAD_P;2020;270016058;750047367;N9999;22;5;22.9;
HAD_P;2020;270016058;750047367;NAUT;5;2;6.1;
HAD_P;2020;270016058;750047367;Ncoor;6;;6.3;
HAD_P;2020;270029416;270000102;M9999;1;;1;
HAD_P;2020;270029416;270000102;Mcoor;1;;1;
HAD_P;2020;270029416;270000102;N2120;1;;1;
HAD_P;2020;270029416;270000102;N2210;9;3;10.4;
HAD_P;2020;270029416;270000102;N2510;5;6;9;
HAD_P;2020;270029416;270000102;N2710;1;;0.2;
HAD_P;2020;270029416;270000102;N9999;17;9;21.6;
HAD_P;2020;270029416;270000102;NAUT;1;;1;
HAD_P;2020;280001678;370001638;M3050;1;1;0.55;
HAD_P;2020;280001678;370001638;M9999;2;1;1.08;
HAD_P;2020;280001678;370001638;Mcoor;1;;0.53;
HAD_P;2020;280001678;370001638;N2120;2;;1.51;
HAD_P;2020;280001678;370001638;N2210;4;;8.5;
HAD_P;2020;280001678;370001638;N2510;11;;7.28;
HAD_P;2020;280001678;370001638;N2710;;1;0.41;
HAD_P;2020;280001678;370001638;N3120;1;;0.76;
HAD_P;2020;280001678;370001638;N9999;22;1;23.3;
HAD_P;2020;280001678;370001638;Ncoor;4;;4.84;
HAD_P;2020;290000785;220020739;M3050;1;;0.5;
HAD_P;2020;290000785;220020739;M9999;1;3;3.08;
HAD_P;2020;290000785;220020739;Mcoor;;3;2.58;
HAD_P;2020;290000785;220020739;N2120;1;;1;
HAD_P;2020;290000785;220020739;N2510;7;2;7.56;
HAD_P;2020;290000785;220020739;N2710;;1;0.6;
HAD_P;2020;290000785;220020739;N3120;;2;1;
HAD_P;2020;290000785;220020739;N9999;24;12;31.16;
HAD_P;2020;290000785;220020739;NAUT;2;5;5.28;
HAD_P;2020;290000785;220020739;Ncoor;14;2;15.72;
HAD_P;2020;290032838;350000626;M3050;;;0.32;
HAD_P;2020;290032838;350000626;M9999;1;2;2.34;
HAD_P;2020;290032838;350000626;Mcoor;1;2;2.02;
HAD_P;2020;290032838;350000626;N2120;;;0.45;
HAD_P;2020;290032838;350000626;N2210;5;5;8.25;
HAD_P;2020;290032838;350000626;N2510;14;;12.88;
HAD_P;2020;290032838;350000626;N2710;1;;0.55;
HAD_P;2020;290032838;350000626;N3120;2;;1.05;
HAD_P;2020;290032838;350000626;N9999;26;7;30.86;
HAD_P;2020;290032838;350000626;NAUT;3;2;6.68;
HAD_P;2020;290032838;350000626;Ncoor;1;;1;
HAD_P;2020;290036375;290000447;M3050;1;0;1;
HAD_P;2020;290036375;290000447;M9999;2;3;4.04;
HAD_P;2020;290036375;290000447;Mcoor;1;3;3.04;
HAD_P;2020;290036375;290000447;N2120;1;0;1;
HAD_P;2020;290036375;290000447;N2210;33;1;24.3;
HAD_P;2020;290036375;290000447;N2510;17;1;15.83;
HAD_P;2020;290036375;290000447;N2710;1;0;1;
HAD_P;2020;290036375;290000447;N3120;1;1;1.05;
HAD_P;2020;290036375;290000447;N9999;61;3;51.18;
HAD_P;2020;290036375;290000447;NAUT;2;0;2;
HAD_P;2020;290036375;290000447;Ncoor;6;0;6;
HAD_P;2020;2A0001988;2A0001848;M9999;;4;0.84;
HAD_P;2020;2A0001988;2A0001848;MAUT;;2;0.14;
HAD_P;2020;2A0001988;2A0001848;Mcoor;;2;0.7;
HAD_P;2020;2A0001988;2A0001848;N2120;1;;1;
HAD_P;2020;2A0001988;2A0001848;N2210;10;;10;30
HAD_P;2020;2A0001988;2A0001848;N2410;;;;24
HAD_P;2020;2A0001988;2A0001848;N2510;2;;2;
HAD_P;2020;2A0001988;2A0001848;N2710;1;;0.29;
HAD_P;2020;2A0001988;2A0001848;N3120;1;;0.5;
HAD_P;2020;2A0001988;2A0001848;N9999;18;;16.79;63
HAD_P;2020;2A0001988;2A0001848;NAUT;1;;1;9
HAD_P;2020;2A0001988;2A0001848;Ncoor;2;;2;
HAD_P;2020;2A0002614;2A0002606;M9999;1;;0.8;
HAD_P;2020;2A0002614;2A0002606;Mcoor;1;;0.8;
HAD_P;2020;2A0002614;2A0002606;N2710;1;;0.48;
HAD_P;2020;2A0002614;2A0002606;N9999;3;;2.18;
HAD_P;2020;2A0002614;2A0002606;Ncoor;2;;1.7;
HAD_P;2020;2B0000038;2B0004246;M9999;;1;0.1;
HAD_P;2020;2B0000038;2B0004246;Mcoor;;1;0.1;
HAD_P;2020;2B0000038;2B0004246;N9999;2;;2;
HAD_P;2020;2B0000038;2B0004246;Ncoor;2;;2;
HAD_P;2020;2B0001739;2B0001689;M3050;1;;1;
HAD_P;2020;2B0001739;2B0001689;M9999;1;1;1.5;
HAD_P;2020;2B0001739;2B0001689;Mcoor;;1;0.5;
HAD_P;2020;2B0001739;2B0001689;N2210;9;;9;107
HAD_P;2020;2B0001739;2B0001689;N2410;;;;46
HAD_P;2020;2B0001739;2B0001689;N2510;4;;4;
HAD_P;2020;2B0001739;2B0001689;N3120;1;;1;
HAD_P;2020;2B0001739;2B0001689;N9999;24;;22.7;157
HAD_P;2020;2B0001739;2B0001689;NAUT;7;;5.7;4
HAD_P;2020;2B0001739;2B0001689;Ncoor;3;;3;
HAD_P;2020;2B0003289;2B0003198;M3050;1;;1;
HAD_P;2020;2B0003289;2B0003198;M9999;1;1;1.5;
HAD_P;2020;2B0003289;2B0003198;Mcoor;;1;0.5;
HAD_P;2020;2B0003289;2B0003198;N2120;1;;1;
HAD_P;2020;2B0003289;2B0003198;N2710;;1;0.4;
HAD_P;2020;2B0003289;2B0003198;N9999;15;2;15.9;
HAD_P;2020;2B0003289;2B0003198;NAUT;8;1;8.5;
HAD_P;2020;2B0003289;2B0003198;Ncoor;6;;6;
HAD_P;2020;300000031;300780053;M9999;1;0;1.71;
HAD_P;2020;300000031;300780053;Mcoor;1;0;1.71;
HAD_P;2020;300000031;300780053;N2120;1;0;0.75;
HAD_P;2020;300000031;300780053;N2210;2;4;3.82;
HAD_P;2020;300000031;300780053;N2510;1;2;2.21;
HAD_P;2020;300000031;300780053;N2710;0;1;0.2;
HAD_P;2020;300000031;300780053;N3120;0;2;0.05;
HAD_P;2020;300000031;300780053;N9999;7;10;8.71;
HAD_P;2020;300000031;300780053;NAUT;2;1;1.18;
HAD_P;2020;300000031;300780053;Ncoor;1;0;0.5;
HAD_P;2020;300000056;300780079;M9999;0;1;0.2;
HAD_P;2020;300000056;300780079;Mcoor;0;1;0.2;
HAD_P;2020;300000056;300780079;N2120;0;1;0.2;
HAD_P;2020;300000056;300780079;N2210;2;0;2;57
HAD_P;2020;300000056;300780079;N2510;0;4;2;
HAD_P;2020;300000056;300780079;N9999;2;6;4.4;57
HAD_P;2020;300000056;300780079;NAUT;0;1;0.2;
HAD_P;2020;300000064;300780087;M9999;;1;0.71;
HAD_P;2020;300000064;300780087;Mcoor;;1;0.71;
HAD_P;2020;300000064;300780087;N2120;1;;0.1;
HAD_P;2020;300000064;300780087;N2210;3;1;4.57;
HAD_P;2020;300000064;300780087;N2510;1;4;1.72;
HAD_P;2020;300000064;300780087;N2710;;1;0.24;
HAD_P;2020;300000064;300780087;N3120;1;1;0.12;
HAD_P;2020;300000064;300780087;N9999;6;8;6.86;
HAD_P;2020;300000064;300780087;NAUT;;1;0.11;
HAD_P;2020;300012309;340027937;M3050;1;;0.33;
HAD_P;2020;300012309;340027937;M9999;1;2;1.33;
HAD_P;2020;300012309;340027937;Mcoor;;2;1;
HAD_P;2020;300012309;340027937;N2120;;1;0.5;
HAD_P;2020;300012309;340027937;N2710;;1;0.5;
HAD_P;2020;300012309;340027937;N3120;;1;0.3;
HAD_P;2020;300012309;340027937;N9999;4;11;9.12;
HAD_P;2020;300012309;340027937;NAUT;;8;3.82;
HAD_P;2020;300012309;340027937;Ncoor;4;0;4;
HAD_P;2020;300013745;340027937;M3050;1;;0.33;
HAD_P;2020;300013745;340027937;M9999;1;2;1.33;
HAD_P;2020;300013745;340027937;Mcoor;;2;1;
HAD_P;2020;300013745;340027937;N2120;;1;0.5;
HAD_P;2020;300013745;340027937;N2710;;1;0.4;
HAD_P;2020;300013745;340027937;N3120;;1;0.3;
HAD_P;2020;300013745;340027937;N9999;4;11;8.72;
HAD_P;2020;300013745;340027937;NAUT;;8;3.52;
HAD_P;2020;300013745;340027937;Ncoor;4;;4;
HAD_P;2020;300013778;300013760;M9999;2;3;2.92;3
HAD_P;2020;300013778;300013760;MAUT;0;1;0.07;3
HAD_P;2020;300013778;300013760;Mcoor;2;2;2.85;
HAD_P;2020;300013778;300013760;N2710;0;1;0.64;0
HAD_P;2020;300013778;300013760;N3120;1;1;1.25;
HAD_P;2020;300013778;300013760;N9999;24;3;20.56;0
HAD_P;2020;300013778;300013760;NAUT;11;1;9.39;
HAD_P;2020;300013778;300013760;Ncoor;12;0;9.28;
HAD_P;2020;310005459;310021886;M3050;;1;0.1;
HAD_P;2020;310005459;310021886;M9999;2;4;3.6;
HAD_P;2020;310005459;310021886;Mcoor;2;3;3.5;
HAD_P;2020;310005459;310021886;N2120;1;1;1.79;
HAD_P;2020;310005459;310021886;N2210;19;1;19.76;878
HAD_P;2020;310005459;310021886;N2410;0;0;0;184
HAD_P;2020;310005459;310021886;N2510;3;2;6.25;
HAD_P;2020;310005459;310021886;N2710;0;1;0.8;
HAD_P;2020;310005459;310021886;N3120;3;0;2.84;
HAD_P;2020;310005459;310021886;N9999;46;10;53.57;1062
HAD_P;2020;310005459;310021886;NAUT;12;5;16.9;
HAD_P;2020;310005459;310021886;Ncoor;8;0;5.23;
HAD_P;2020;310016977;310781406;M9999;0;2;0.6;
HAD_P;2020;310016977;310781406;MAUT;;1;0.3;
HAD_P;2020;310016977;310781406;Mcoor;0;1;0.3;
HAD_P;2020;310016977;310781406;N2210;1;0;1;
HAD_P;2020;310016977;310781406;N9999;2;2;3.39;
HAD_P;2020;310016977;310781406;NAUT;1;2;2.39;
HAD_P;2020;310780259;310000096;M9999;5;0;2.9;
HAD_P;2020;310780259;310000096;Mcoor;5;0;2.9;
HAD_P;2020;310780259;310000096;N2120;8;;7.09;
HAD_P;2020;310780259;310000096;N2210;40;4;35.83;481
HAD_P;2020;310780259;310000096;N2410;;;;151
HAD_P;2020;310780259;310000096;N2510;8;;6.98;
HAD_P;2020;310780259;310000096;N2710;1;;0.99;
HAD_P;2020;310780259;310000096;N3120;1;;0.8;
HAD_P;2020;310780259;310000096;N9999;79;5;69.71;632
HAD_P;2020;310780259;310000096;NAUT;17;1;15.26;
HAD_P;2020;310780259;310000096;Ncoor;4;;2.76;
HAD_P;2020;320004328;310000096;M9999;2;;1.05;
HAD_P;2020;320004328;310000096;Mcoor;2;;1.05;
HAD_P;2020;320004328;310000096;N2120;;;0.69;
HAD_P;2020;320004328;310000096;N2210;16;2;13.43;233
HAD_P;2020;320004328;310000096;N2410;;;;19
HAD_P;2020;320004328;310000096;N2510;9;1;7.01;
HAD_P;2020;320004328;310000096;N2710;;1;0.11;
HAD_P;2020;320004328;310000096;N9999;33;4;25.48;252
HAD_P;2020;320004328;310000096;NAUT;5;;2.32;
HAD_P;2020;320004328;310000096;Ncoor;3;;1.92;
HAD_P;2020;330000332;330780545;M3050;;;;46
HAD_P;2020;330000332;330780545;M9999;3;;3.1;131
HAD_P;2020;330000332;330780545;MAUT;;;;85
HAD_P;2020;330000332;330780545;Mcoor;3;;3.1;
HAD_P;2020;330000332;330780545;N2120;2;;2;
HAD_P;2020;330000332;330780545;N2210;29;;27;419
HAD_P;2020;330000332;330780545;N2410;;;;71
HAD_P;2020;330000332;330780545;N2510;17;2;17.2;
HAD_P;2020;330000332;330780545;N2710;1;1;1.1;
HAD_P;2020;330000332;330780545;N3120;1;;1;
HAD_P;2020;330000332;330780545;N9999;62;3;58.1;525
HAD_P;2020;330000332;330780545;NAUT;7;;4.5;35
HAD_P;2020;330000332;330780545;Ncoor;5;;5.3;
HAD_P;2020;330000340;330780552;M9999;5;16;8.29;
HAD_P;2020;330000340;330780552;MAUT;5;11;7.21;
HAD_P;2020;330000340;330780552;Mcoor;;5;1.08;
HAD_P;2020;330000340;330780552;N2120;5;0;5.75;
HAD_P;2020;330000340;330780552;N2210;88;11;97.48;
HAD_P;2020;330000340;330780552;N2510;13;2;13.8;
HAD_P;2020;330000340;330780552;N2710;1;2;2.78;
HAD_P;2020;330000340;330780552;N3120;3;1;3.8;
HAD_P;2020;330000340;330780552;N9999;138;22;153.92;
HAD_P;2020;330000340;330780552;NAUT;28;6;30.31;
HAD_P;2020;330000589;330027509;M9999;1;2;1.15;
HAD_P;2020;330000589;330027509;MAUT;1;2;1.15;
HAD_P;2020;330000589;330027509;N2120;;2;0.5;
HAD_P;2020;330000589;330027509;N2210;15;2;15.08;
HAD_P;2020;330000589;330027509;N2510;;1;0.08;
HAD_P;2020;330000589;330027509;N2710;;1;0.4;
HAD_P;2020;330000589;330027509;N9999;16;14;19.57;
HAD_P;2020;330000589;330027509;NAUT;1;8;3.51;
HAD_P;2020;330025958;330025859;M3050;1;;1.01;134
HAD_P;2020;330025958;330025859;M9999;4;1;4.59;390
HAD_P;2020;330025958;330025859;MAUT;;;;256
HAD_P;2020;330025958;330025859;Mcoor;3;1;3.58;
HAD_P;2020;330025958;330025859;N2120;2;;2;
HAD_P;2020;330025958;330025859;N2210;14;;16.9;662
HAD_P;2020;330025958;330025859;N2410;;;;137
HAD_P;2020;330025958;330025859;N2510;11;3;10.02;
HAD_P;2020;330025958;330025859;N2710;;1;0.83;
HAD_P;2020;330025958;330025859;N3120;1;;1.5;
HAD_P;2020;330025958;330025859;N9999;47;6;51.02;833
HAD_P;2020;330025958;330025859;NAUT;9;2;10.56;34
HAD_P;2020;330025958;330025859;Ncoor;10;;9.21;
HAD_P;2020;340000223;340011295;M9999;;1;0.82;
HAD_P;2020;340000223;340011295;Mcoor;;1;0.82;
HAD_P;2020;340000223;340011295;N2120;1;;0.17;
HAD_P;2020;340000223;340011295;N2710;;1;0.2;
HAD_P;2020;340000223;340011295;N3120;;1;0.62;
HAD_P;2020;340000223;340011295;N9999;4;6;6.31;
HAD_P;2020;340000223;340011295;NAUT;;1;0.51;
HAD_P;2020;340000223;340011295;Ncoor;3;3;4.81;
HAD_P;2020;340016476;340016468;M3050;;1;0.09;100
HAD_P;2020;340016476;340016468;M9999;;5;2.12;175
HAD_P;2020;340016476;340016468;MAUT;;1;0.49;75
HAD_P;2020;340016476;340016468;Mcoor;;3;1.54;
HAD_P;2020;340016476;340016468;N2120;;2;0.5;
HAD_P;2020;340016476;340016468;N2210;;;;600
HAD_P;2020;340016476;340016468;N2410;;;;50
HAD_P;2020;340016476;340016468;N2460;;;;5
HAD_P;2020;340016476;340016468;N2510;;2;2.2;
HAD_P;2020;340016476;340016468;N2710;;1;0.58;0
HAD_P;2020;340016476;340016468;N3120;;1;0.68;
HAD_P;2020;340016476;340016468;N9999;8;14;14.6;660
HAD_P;2020;340016476;340016468;NAUT;4;4;5.19;5
HAD_P;2020;340016476;340016468;Ncoor;4;4;5.45;
HAD_P;2020;340017839;340027937;M3050;1;;0.34;
HAD_P;2020;340017839;340027937;M9999;1;2;1.34;
HAD_P;2020;340017839;340027937;Mcoor;;2;1;
HAD_P;2020;340017839;340027937;N2120;1;;1;
HAD_P;2020;340017839;340027937;N2710;;1;0.5;
HAD_P;2020;340017839;340027937;N3120;;1;0.3;
HAD_P;2020;340017839;340027937;N9999;5;11;10.46;
HAD_P;2020;340017839;340027937;NAUT;;8;3.86;
HAD_P;2020;340017839;340027937;Ncoor;4;1;4.8;
HAD_P;2020;340017847;340018175;M9999;;4;1.06;
